fips,year,state_abbr,s2_state_rank_pct,s2_mom_rank_pct,s2_score,quiet,universe_B,has_feb_price,s2_eligible,s2_rank_quiet_B,s2_quintile_quiet_B,s2_pct_quiet_B,s2_as_of
01093,2025,AL,0.28013029315960913,0.22924128948225334,0.2546857913209312,True,True,True,True,1326.0,4.0,0.3201641867624423,2026-02-28
01095,2025,AL,0.28013029315960913,0.4529469228264409,0.366538607993025,True,True,True,True,985.0,3.0,0.49512570548999485,2026-02-28
01097,2025,AL,0.28013029315960913,0.3741452295669163,0.3271377613632627,True,True,True,True,1122.0,3.0,0.4248332478193946,2026-02-28
01099,2025,AL,0.28013029315960913,0.14555519374796483,0.21284274345378698,True,True,True,True,1450.0,4.0,0.2565418163160595,2026-02-28
01101,2025,AL,0.28013029315960913,0.3542819928362097,0.3172061429979094,True,True,True,True,1153.0,3.0,0.4089276552077989,2026-02-28
01103,2025,AL,0.28013029315960913,0.4832302181699772,0.38168025566479313,True,True,True,True,942.0,3.0,0.517188301693176,2026-02-28
01105,2025,AL,0.28013029315960913,0.05828720286551612,0.16920874801256264,True,True,True,True,1575.0,5.0,0.19240636223704463,2026-02-28
01107,2025,AL,0.28013029315960913,0.2009117551286226,0.24052102414411586,True,True,True,True,1374.0,4.0,0.2955361723961006,2026-02-28
01109,2025,AL,0.28013029315960913,0.13415825464018236,0.20714427389989576,True,True,True,True,1466.0,4.0,0.2483324781939456,2026-02-28
01111,2025,AL,0.28013029315960913,0.2696190166069684,0.27487465488328877,True,True,True,True,1267.0,4.0,0.3504361210877373,2026-02-28
01113,2025,AL,0.28013029315960913,0.6307391729078476,0.4554347330337284,True,True,True,True,689.0,2.0,0.6469984607491021,2026-02-28
01115,2025,AL,0.28013029315960913,0.20156300879192446,0.2408466509757668,True,True,True,True,1371.0,4.0,0.29707542329399694,2026-02-28
01117,2025,AL,0.28013029315960913,0.3282318463041355,0.3041810697318723,True,True,True,True,1189.0,4.0,0.39045664443304257,2026-02-28
01119,2025,AL,0.28013029315960913,0.045913383262780855,0.16302183821119498,True,True,True,True,1594.0,5.0,0.18265777321703439,2026-02-28
01121,2025,AL,0.28013029315960913,0.47183327906219474,0.37598178611090194,True,True,True,True,964.0,3.0,0.5059004617752694,2026-02-28
01123,2025,AL,0.28013029315960913,0.3953109736242266,0.3377206333919179,True,True,True,True,1090.0,3.0,0.44125192406362235,2026-02-28
01125,2025,AL,0.28013029315960913,0.3471182025398893,0.3136242478497492,True,True,True,True,1164.0,3.0,0.4032837352488456,2026-02-28
01127,2025,AL,0.28013029315960913,0.13090198632367306,0.2055161397416411,True,True,True,True,1469.0,4.0,0.24679322729604924,2026-02-28
01129,2025,AL,0.28013029315960913,0.4623901009443178,0.37126019705196345,True,True,True,True,976.0,3.0,0.49974345818368393,2026-02-28
01131,2025,AL,0.28013029315960913,0.185607294041029,0.23286879360031906,True,True,True,True,1391.0,4.0,0.28681375064135456,2026-02-28
01133,2025,AL,0.28013029315960913,0.3415825464018235,0.3108564197807163,True,True,True,True,1173.0,4.0,0.3986659825551565,2026-02-28
02020,2025,AK,0.6684039087947883,0.5835232823184631,0.6259635955566256,True,True,True,True,216.0,1.0,0.8896870189840944,2026-02-28
02090,2025,AK,0.6684039087947883,0.19798111364376425,0.43319251121927627,True,True,True,True,771.0,2.0,0.6049256028732684,2026-02-28
02100,2025,AK,0.6684039087947883,0.21784435037447086,0.44312412958462954,True,True,True,True,734.0,2.0,0.6239096972806567,2026-02-28
02110,2025,AK,0.6684039087947883,0.4457831325301205,0.5570935206624543,True,True,True,True,374.0,1.0,0.8086198050282196,2026-02-28
02122,2025,AK,0.6684039087947883,0.3096711169000326,0.4890375128474104,True,True,True,True,586.0,2.0,0.6998460749102103,2026-02-28
02130,2025,AK,0.6684039087947883,0.4311299251058287,0.5497669169503085,True,True,True,True,391.0,2.0,0.7998973832734736,2026-02-28
02150,2025,AK,0.6684039087947883,0.22500814067079128,0.44670602473278975,True,True,True,True,719.0,2.0,0.6316059517701386,2026-02-28
02170,2025,AK,0.6684039087947883,0.7206121784435038,0.694508043619146,False,True,True,False,,,,2026-02-28
02185,2025,AK,0.6684039087947883,0.5265385867795507,0.5974712477871695,True,True,True,True,274.0,1.0,0.8599281682914315,2026-02-28
02195,2025,AK,0.6684039087947883,0.32432432432432434,0.4963641165595563,True,True,True,True,558.0,2.0,0.7142124166239097,2026-02-28
02220,2025,AK,0.6684039087947883,0.07684793226961902,0.37262592053220367,True,False,True,False,,,,2026-02-28
02240,2025,AK,0.6684039087947883,0.0615434711820254,0.36497368998840685,True,True,True,True,991.0,3.0,0.49204720369420213,2026-02-28
02275,2025,AK,0.6684039087947883,0.4281992836209704,0.5483015962078793,True,False,True,False,,,,2026-02-28
04001,2025,AZ,0.15765472312703582,0.38261152718984043,0.2701331251584381,True,True,True,True,1282.0,4.0,0.3427398665982555,2026-02-28
04003,2025,AZ,0.15765472312703582,0.34972321719309674,0.2536889701600663,True,True,True,True,1332.0,4.0,0.3170856849666496,2026-02-28
04005,2025,AZ,0.15765472312703582,0.524910452621296,0.3412825878741659,True,True,True,True,1070.0,3.0,0.45151359671626473,2026-02-28
04007,2025,AZ,0.15765472312703582,0.26929338977531747,0.21347405645117665,True,True,True,True,1445.0,4.0,0.2591072344792201,2026-02-28
04009,2025,AZ,0.15765472312703582,0.633344187561055,0.3954994553440454,True,True,True,True,896.0,3.0,0.5407901487942535,2026-02-28
04011,2025,AZ,0.15765472312703582,0.017258222077499184,0.08745647260226751,True,True,True,True,1808.0,5.0,0.0728578758337609,2026-02-28
04012,2025,AZ,0.15765472312703582,0.393682839465972,0.2756687812965039,True,True,True,True,1262.0,4.0,0.3530015392508979,2026-02-28
04013,2025,AZ,0.15765472312703582,0.15630087919244545,0.15697780115974064,True,False,True,False,,,,2026-02-28
04015,2025,AZ,0.15765472312703582,0.1869098013676327,0.17228226224733426,True,True,True,True,1566.0,5.0,0.1970241149307337,2026-02-28
04017,2025,AZ,0.15765472312703582,0.31227613155323997,0.2349654273401379,True,True,True,True,1387.0,4.0,0.288866085171883,2026-02-28
04019,2025,AZ,0.15765472312703582,0.190166069684142,0.17391039640558892,True,False,True,False,,,,2026-02-28
04021,2025,AZ,0.15765472312703582,0.08987300553565614,0.12376386433134598,True,True,True,True,1708.0,5.0,0.1241662390969728,2026-02-28
04023,2025,AZ,0.15765472312703582,0.3357212634321068,0.2466879932795713,True,True,True,True,1353.0,4.0,0.30631092868137505,2026-02-28
04025,2025,AZ,0.15765472312703582,0.2787365678931944,0.2181956455101151,True,True,True,True,1428.0,4.0,0.26782965623396615,2026-02-28
04027,2025,AZ,0.15765472312703582,0.43992184956040375,0.2987882863437198,True,True,True,True,1209.0,4.0,0.3801949717804002,2026-02-28
05001,2025,AR,0.46074918566775247,0.12015630087919245,0.2904527432734725,True,True,True,True,1228.0,4.0,0.37044638276038994,2026-02-28
05003,2025,AR,0.46074918566775247,0.051123412569195704,0.2559362991184741,True,True,True,True,1321.0,4.0,0.3227296049256029,2026-02-28
05005,2025,AR,0.46074918566775247,0.5385867795506349,0.4996679826091937,True,True,True,True,553.0,2.0,0.7167778347870702,2026-02-28
05007,2025,AR,0.46074918566775247,0.6626506024096386,0.5616998940386955,True,True,True,True,357.0,1.0,0.8173422267829656,2026-02-28
05009,2025,AR,0.46074918566775247,0.7144252686421361,0.5875872271549443,False,True,True,False,,,,2026-02-28
05011,2025,AR,0.46074918566775247,0.05698469553891241,0.25886694060333243,True,True,True,True,1314.0,4.0,0.3263211903540277,2026-02-28
05013,2025,AR,0.46074918566775247,0.2507326603712146,0.35574092301948357,True,True,True,True,1022.0,3.0,0.47614161108260644,2026-02-28
05015,2025,AR,0.46074918566775247,0.561055030934549,0.5109021083011507,True,True,True,True,519.0,2.0,0.7342226782965623,2026-02-28
05017,2025,AR,0.46074918566775247,0.08140670791273201,0.2710779467902422,True,True,True,True,1279.0,4.0,0.34427911749615187,2026-02-28
05019,2025,AR,0.46074918566775247,0.506675350048844,0.48371226785829824,True,True,True,True,600.0,2.0,0.6926629040533607,2026-02-28
05021,2025,AR,0.46074918566775247,0.32790621947248455,0.3943277025701185,True,True,True,True,899.0,3.0,0.539250897896357,2026-02-28
05023,2025,AR,0.46074918566775247,0.6593943340931293,0.5600717598804409,True,True,True,True,363.0,1.0,0.8142637249871729,2026-02-28
05025,2025,AR,0.46074918566775247,0.2149137088896125,0.3378314472786825,True,True,True,True,1089.0,3.0,0.4417650076962545,2026-02-28
05027,2025,AR,0.46074918566775247,0.04233148811462065,0.25154033689118654,True,True,True,True,1344.0,4.0,0.31092868137506413,2026-02-28
05029,2025,AR,0.46074918566775247,0.5011396939107783,0.4809444397892654,True,True,True,True,605.0,2.0,0.6900974858902001,2026-02-28
05031,2025,AR,0.46074918566775247,0.36860957342885053,0.4146793795483015,True,True,True,True,844.0,3.0,0.5674704976911237,2026-02-28
05033,2025,AR,0.46074918566775247,0.7655486812113318,0.6131489334395421,False,True,True,False,,,,2026-02-28
05035,2025,AR,0.46074918566775247,0.21621621621621623,0.33848270094198435,True,True,True,True,1085.0,3.0,0.443817342226783,2026-02-28
05037,2025,AR,0.46074918566775247,0.12113318137414524,0.29094118352094883,True,True,True,True,1227.0,4.0,0.3709594663930221,2026-02-28
05039,2025,AR,0.46074918566775247,0.013025073266037121,0.2368871294668948,True,True,True,True,1385.0,4.0,0.2898922524371473,2026-02-28
05041,2025,AR,0.46074918566775247,0.045587756431129924,0.2531684710494412,True,True,True,True,1337.0,4.0,0.314520266803489,2026-02-28
05043,2025,AR,0.46074918566775247,0.2767828069032888,0.36876599628552065,True,True,True,True,981.0,3.0,0.49717804002052335,2026-02-28
05045,2025,AR,0.46074918566775247,0.5887333116248779,0.5247412486463152,True,True,True,True,471.0,2.0,0.7588506926629041,2026-02-28
05047,2025,AR,0.46074918566775247,0.57896450667535,0.5198568461715513,True,True,True,True,488.0,2.0,0.750128270908158,2026-02-28
05049,2025,AR,0.46074918566775247,0.5271898404428524,0.49396951305530246,True,True,True,True,571.0,2.0,0.7075423293996922,2026-02-28
05051,2025,AR,0.46074918566775247,0.39693910778248126,0.42884414672511684,True,True,True,True,786.0,3.0,0.5972293483837866,2026-02-28
05053,2025,AR,0.46074918566775247,0.6183653533051123,0.5395572694864323,True,True,True,True,414.0,2.0,0.7880964597229349,2026-02-28
05055,2025,AR,0.46074918566775247,0.35330511234125694,0.4070271490045047,True,True,True,True,870.0,3.0,0.5541303232426885,2026-02-28
05057,2025,AR,0.46074918566775247,0.2403126017583849,0.35053089371306867,True,True,True,True,1036.0,3.0,0.4689584402257568,2026-02-28
05059,2025,AR,0.46074918566775247,0.3197655486812113,0.3902573671744819,True,True,True,True,917.0,3.0,0.530015392508979,2026-02-28
05061,2025,AR,0.46074918566775247,0.4135460761966786,0.43714763093221554,True,True,True,True,758.0,2.0,0.6115956900974859,2026-02-28
05063,2025,AR,0.46074918566775247,0.36991208075545423,0.41533063321160335,True,True,True,True,840.0,3.0,0.5695228322216521,2026-02-28
05065,2025,AR,0.46074918566775247,0.5402149137088896,0.5004820496883211,True,True,True,True,549.0,2.0,0.7188301693175988,2026-02-28
05067,2025,AR,0.46074918566775247,0.09215239335721263,0.27645078951248253,True,True,True,True,1259.0,4.0,0.35454079014879425,2026-02-28
05069,2025,AR,0.46074918566775247,0.20742429176164115,0.3340867387146968,True,True,True,True,1099.0,3.0,0.4366341713699333,2026-02-28
05071,2025,AR,0.46074918566775247,0.3914034516444155,0.426076318656084,True,True,True,True,798.0,3.0,0.5910723447922012,2026-02-28
05073,2025,AR,0.46074918566775247,0.07326603712145881,0.26700761139460566,True,True,True,True,1295.0,4.0,0.336069779374038,2026-02-28
05075,2025,AR,0.46074918566775247,0.3028329534353631,0.3817910695515578,True,True,True,True,940.0,3.0,0.5182144689584403,2026-02-28
05077,2025,AR,0.46074918566775247,0.046890263757733634,0.25381972471274306,True,True,True,True,1331.0,4.0,0.31759876859928166,2026-02-28
05079,2025,AR,0.46074918566775247,0.1439270595897102,0.30233812262873133,True,True,True,True,1195.0,4.0,0.38737814263724984,2026-02-28
05081,2025,AR,0.46074918566775247,0.52979485509606,0.4952720203819062,True,True,True,True,563.0,2.0,0.7116469984607491,2026-02-28
05083,2025,AR,0.46074918566775247,0.6053402800390753,0.5330447328534138,True,True,True,True,436.0,2.0,0.7768086198050282,2026-02-28
05085,2025,AR,0.46074918566775247,0.5512862259850212,0.5060177058263868,True,True,True,True,533.0,2.0,0.7270395074397127,2026-02-28
05087,2025,AR,0.46074918566775247,0.6362748290459134,0.5485120073568329,True,True,True,True,397.0,2.0,0.7968188814776809,2026-02-28
05089,2025,AR,0.46074918566775247,0.2943666558124389,0.3775579207400957,True,True,True,True,959.0,3.0,0.50846587993843,2026-02-28
05091,2025,AR,0.46074918566775247,0.1777922500814067,0.3192707178745796,True,True,True,True,1146.0,3.0,0.4125192406362237,2026-02-28
05093,2025,AR,0.46074918566775247,0.2999023119505047,0.3803257488091286,True,True,True,True,950.0,3.0,0.513083632632119,2026-02-28
05095,2025,AR,0.46074918566775247,0.025398892868772387,0.24307403926826243,True,True,True,True,1363.0,4.0,0.3011800923550539,2026-02-28
05097,2025,AR,0.46074918566775247,0.9996743731683491,0.7302117794180507,False,True,True,False,,,,2026-02-28
05101,2025,AR,0.46074918566775247,0.656463692608271,0.5586064391380117,True,True,True,True,368.0,1.0,0.8116983068240123,2026-02-28
05103,2025,AR,0.46074918566775247,0.08270921523933572,0.2717292004535441,True,True,True,True,1277.0,4.0,0.3453052847614161,2026-02-28
05105,2025,AR,0.46074918566775247,0.8984044285249104,0.6795768070963315,False,True,True,False,,,,2026-02-28
05107,2025,AR,0.46074918566775247,0.06317160534028005,0.2619603955040163,True,True,True,True,1306.0,4.0,0.3304258594150847,2026-02-28
05109,2025,AR,0.46074918566775247,0.5307717355910126,0.49576046062938256,True,True,True,True,560.0,2.0,0.7131862493586455,2026-02-28
05111,2025,AR,0.46074918566775247,0.253337675024422,0.3570434303460872,True,True,True,True,1014.0,3.0,0.48024628014366344,2026-02-28
05113,2025,AR,0.46074918566775247,0.6776294366655813,0.5691893111666668,False,True,True,False,,,,2026-02-28
05115,2025,AR,0.46074918566775247,0.5613806577661999,0.5110649217169763,True,True,True,True,516.0,2.0,0.7357619291944587,2026-02-28
05117,2025,AR,0.46074918566775247,0.54737870400521,0.5040639448364812,True,True,True,True,541.0,2.0,0.7229348383786557,2026-02-28
05119,2025,AR,0.46074918566775247,0.39400846629762293,0.4273788259826877,True,True,True,True,795.0,3.0,0.5926115956900975,2026-02-28
05121,2025,AR,0.46074918566775247,0.1162487788993813,0.2884989822835669,True,True,True,True,1239.0,4.0,0.36480246280143663,2026-02-28
05123,2025,AR,0.46074918566775247,0.11917942038423966,0.2899643030259961,True,True,True,True,1233.0,4.0,0.36788096459722935,2026-02-28
05125,2025,AR,0.46074918566775247,0.36046890263757736,0.4106090441526649,True,True,True,True,858.0,3.0,0.560287326834274,2026-02-28
05127,2025,AR,0.46074918566775247,0.3054379680885705,0.3830935768781615,True,True,True,True,937.0,3.0,0.5197537198563366,2026-02-28
05129,2025,AR,0.46074918566775247,0.4415499837186584,0.45114958469320543,True,True,True,True,699.0,2.0,0.6418676244227809,2026-02-28
05131,2025,AR,0.46074918566775247,0.49886030608922177,0.4798047458784871,True,True,True,True,611.0,2.0,0.6870189840944074,2026-02-28
05133,2025,AR,0.46074918566775247,0.5799413871703029,0.5203452864190277,True,True,True,True,484.0,2.0,0.7521806054386865,2026-02-28
05135,2025,AR,0.46074918566775247,0.17030283295343537,0.31552600931059394,True,True,True,True,1159.0,3.0,0.40584915341200617,2026-02-28
05137,2025,AR,0.46074918566775247,0.2539889286877239,0.35736905717773815,True,True,True,True,1013.0,3.0,0.4807593637762955,2026-02-28
05139,2025,AR,0.46074918566775247,0.17714099641810485,0.3189450910429287,True,True,True,True,1147.0,3.0,0.4120061570035916,2026-02-28
05141,2025,AR,0.46074918566775247,0.3692608270921524,0.4150050063799524,True,True,True,True,841.0,3.0,0.56900974858902,2026-02-28
05143,2025,AR,0.46074918566775247,0.6714425268642136,0.566095856265983,False,True,True,False,,,,2026-02-28
05145,2025,AR,0.46074918566775247,0.8248127645718007,0.6427809751197766,False,True,True,False,,,,2026-02-28
05147,2025,AR,0.46074918566775247,0.02377075871051775,0.24225997218913511,True,True,True,True,1368.0,4.0,0.2986146741918933,2026-02-28
05149,2025,AR,0.46074918566775247,0.1556496255291436,0.30819940559844805,True,True,True,True,1178.0,4.0,0.39610056439199587,2026-02-28
06001,2025,CA,0.16954397394136808,0.2113318137414523,0.1904378938414102,True,False,True,False,,,,2026-02-28
06003,2025,CA,0.16954397394136808,0.18300227938782157,0.17627312666459483,True,True,True,True,1553.0,4.0,0.20369420215495126,2026-02-28
06005,2025,CA,0.16954397394136808,0.13513513513513514,0.1523395545382516,True,True,True,True,1623.0,5.0,0.16777834787070292,2026-02-28
06007,2025,CA,0.16954397394136808,0.15858026701400196,0.16406212047768504,True,True,True,True,1589.0,5.0,0.18522319138019497,2026-02-28
06009,2025,CA,0.16954397394136808,0.12373819602735266,0.14664108498436038,True,True,True,True,1640.0,5.0,0.1590559261159569,2026-02-28
06011,2025,CA,0.16954397394136808,0.35688700748941715,0.26321549071539263,True,True,True,True,1304.0,4.0,0.3314520266803489,2026-02-28
06013,2025,CA,0.16954397394136808,0.13969391077824814,0.1546189423598081,True,False,True,False,,,,2026-02-28
06015,2025,CA,0.16954397394136808,0.4203842396613481,0.2949641068013581,True,True,True,True,1218.0,4.0,0.37557721908671116,2026-02-28
06017,2025,CA,0.16954397394136808,0.2285900358189515,0.19906700488015977,True,True,True,True,1486.0,4.0,0.23807080554130322,2026-02-28
06019,2025,CA,0.16954397394136808,0.3894496906545099,0.279496832297939,True,False,True,False,,,,2026-02-28
06021,2025,CA,0.16954397394136808,0.31162487788993815,0.2405844259156531,True,True,True,True,1373.0,4.0,0.29604925602873267,2026-02-28
06023,2025,CA,0.16954397394136808,0.05796157603386519,0.11375277498761663,True,True,True,True,1736.0,5.0,0.10979989738327348,2026-02-28
06025,2025,CA,0.16954397394136808,0.9573428850537284,0.5634434294975482,False,True,True,False,,,,2026-02-28
06027,2025,CA,0.16954397394136808,0.40475415174210355,0.2871490628417358,True,True,True,True,1240.0,4.0,0.3642893791688045,2026-02-28
06029,2025,CA,0.16954397394136808,0.5183979159882774,0.3439709449648228,True,True,True,True,1062.0,3.0,0.45561826577732173,2026-02-28
06031,2025,CA,0.16954397394136808,0.574731357863888,0.37213766590262803,True,True,True,True,972.0,3.0,0.5017957927142124,2026-02-28
06033,2025,CA,0.16954397394136808,0.07815043959622273,0.1238472067687954,True,True,True,True,1707.0,5.0,0.12467932272960493,2026-02-28
06035,2025,CA,0.16954397394136808,0.21328557473135787,0.19141477433636298,True,True,True,True,1511.0,4.0,0.22524371472550025,2026-02-28
06037,2025,CA,0.16954397394136808,0.380332139368284,0.274938056654826,True,False,True,False,,,,2026-02-28
06039,2025,CA,0.16954397394136808,0.43275805926408334,0.3011510166027257,True,True,True,True,1200.0,4.0,0.38481272447408926,2026-02-28
06041,2025,CA,0.16954397394136808,0.21068056007815045,0.19011226700975925,True,True,True,True,1516.0,4.0,0.22267829656233967,2026-02-28
06043,2025,CA,0.16954397394136808,0.131227613155324,0.15038579354834603,True,True,True,True,1632.0,5.0,0.16316059517701384,2026-02-28
06045,2025,CA,0.16954397394136808,0.04819277108433735,0.10886837251285272,True,True,True,True,1752.0,5.0,0.10159055926115956,2026-02-28
06047,2025,CA,0.16954397394136808,0.26994464343861935,0.21974430868999373,True,True,True,True,1421.0,4.0,0.27142124166239096,2026-02-28
06049,2025,CA,0.16954397394136808,0.5219798111364377,0.3457618925389029,True,True,True,True,1057.0,3.0,0.4581836839404823,2026-02-28
06051,2025,CA,0.16954397394136808,0.2552914360143276,0.21241770497784784,True,True,True,True,1451.0,4.0,0.2560287326834274,2026-02-28
06053,2025,CA,0.16954397394136808,0.3760989905568219,0.27282148224909497,True,True,True,True,1273.0,4.0,0.3473576192919446,2026-02-28
06055,2025,CA,0.16954397394136808,0.18723542819928363,0.17838970107032587,True,True,True,True,1545.0,4.0,0.2077988712160082,2026-02-28
06057,2025,CA,0.16954397394136808,0.15727775968739824,0.16341086681438316,True,True,True,True,1592.0,5.0,0.1836839404822986,2026-02-28
06059,2025,CA,0.16954397394136808,0.8606317160534028,0.5150878449973855,False,False,True,False,,,,2026-02-28
06061,2025,CA,0.16954397394136808,0.20286551611852816,0.1862047450299481,True,True,True,True,1525.0,4.0,0.2180605438686506,2026-02-28
06063,2025,CA,0.16954397394136808,0.14457831325301204,0.15706114359719006,True,True,True,True,1612.0,5.0,0.17342226782965622,2026-02-28
06065,2025,CA,0.16954397394136808,0.29892543145555195,0.23423470269846003,True,False,True,False,,,,2026-02-28
06067,2025,CA,0.16954397394136808,0.19439921849560404,0.18197159621848608,True,False,True,False,,,,2026-02-28
06069,2025,CA,0.16954397394136808,0.1605340280039075,0.1650390009726378,True,True,True,True,1587.0,5.0,0.18624935864545922,2026-02-28
06071,2025,CA,0.16954397394136808,0.3321393682839466,0.2508416711126573,True,False,True,False,,,,2026-02-28
06073,2025,CA,0.16954397394136808,0.5467274503419082,0.35813571214163814,True,False,True,False,,,,2026-02-28
06075,2025,CA,0.16954397394136808,0.17518723542819928,0.17236560468478368,True,False,True,False,,,,2026-02-28
06077,2025,CA,0.16954397394136808,0.1774666232497558,0.17350529859556194,True,True,True,True,1562.0,5.0,0.19907644946126218,2026-02-28
06079,2025,CA,0.16954397394136808,0.5242591989579941,0.3469015864496811,True,True,True,True,1051.0,3.0,0.46126218573627503,2026-02-28
06081,2025,CA,0.16954397394136808,0.28492347769456206,0.22723372581796508,True,False,True,False,,,,2026-02-28
06083,2025,CA,0.16954397394136808,0.5893845652881797,0.3794642696147739,True,True,True,True,954.0,3.0,0.5110312981015905,2026-02-28
06085,2025,CA,0.16954397394136808,0.6720937805275154,0.4208188772344418,False,False,True,False,,,,2026-02-28
06087,2025,CA,0.16954397394136808,0.2618039726473461,0.2156739732943571,True,True,True,True,1437.0,4.0,0.26321190354027707,2026-02-28
06089,2025,CA,0.16954397394136808,0.21523933572126344,0.19239165483131576,True,True,True,True,1505.0,4.0,0.22832221652129298,2026-02-28
06091,2025,CA,0.16954397394136808,0.2673396287854119,0.21844180136338998,True,True,True,True,1426.0,4.0,0.2688558234992304,2026-02-28
06093,2025,CA,0.16954397394136808,0.11722565939433409,0.14338481666785108,True,True,True,True,1645.0,5.0,0.15649050795279631,2026-02-28
06095,2025,CA,0.16954397394136808,0.18332790621947248,0.1764359400804203,True,True,True,True,1552.0,4.0,0.20420728578758338,2026-02-28
06097,2025,CA,0.16954397394136808,0.22598502116574407,0.19776449755355607,True,True,True,True,1490.0,4.0,0.23601847101077475,2026-02-28
06099,2025,CA,0.16954397394136808,0.33409312927385215,0.25181855160761013,True,True,True,True,1343.0,4.0,0.31144176500769627,2026-02-28
06101,2025,CA,0.16954397394136808,0.2461738847281016,0.20785892933473482,True,True,True,True,1464.0,4.0,0.24935864545920985,2026-02-28
06103,2025,CA,0.16954397394136808,0.18886356235753826,0.17920376814945316,True,True,True,True,1543.0,4.0,0.20882503848127246,2026-02-28
06105,2025,CA,0.16954397394136808,0.027352653858677956,0.09844831390002302,True,True,True,True,1782.0,5.0,0.086198050282196,2026-02-28
06107,2025,CA,0.16954397394136808,0.4213611201563009,0.2954525470488345,True,True,True,True,1216.0,4.0,0.3766033863519754,2026-02-28
06109,2025,CA,0.16954397394136808,0.11559752523607945,0.14257074958872376,True,True,True,True,1649.0,5.0,0.15443817342226782,2026-02-28
06111,2025,CA,0.16954397394136808,0.4304786714425269,0.30001132269194747,True,True,True,True,1205.0,4.0,0.3822473063109287,2026-02-28
06113,2025,CA,0.16954397394136808,0.22696190166069685,0.19825293780103248,True,True,True,True,1488.0,4.0,0.237044638276039,2026-02-28
06115,2025,CA,0.16954397394136808,0.24096385542168675,0.20525391468152743,True,True,True,True,1470.0,4.0,0.24628014366341713,2026-02-28
08001,2025,CO,0.01026058631921824,0.15304461087593618,0.08165259859757722,True,True,True,True,1827.0,5.0,0.06310928681375064,2026-02-28
08003,2025,CO,0.01026058631921824,0.5945945945945946,0.3024275904569064,True,True,True,True,1194.0,4.0,0.387891226269882,2026-02-28
08005,2025,CO,0.01026058631921824,0.15402149137088897,0.08214103884505361,True,True,True,True,1826.0,5.0,0.06362237044638276,2026-02-28
08007,2025,CO,0.01026058631921824,0.2868772386844676,0.1485689125018429,True,True,True,True,1636.0,5.0,0.16110826064648537,2026-02-28
08011,2025,CO,0.01026058631921824,0.012699446434386193,0.011480016376802217,True,True,True,True,1949.0,5.0,0.000513083632632119,2026-02-28
08013,2025,CO,0.01026058631921824,0.14588082057961577,0.07807070344941701,True,True,True,True,1836.0,5.0,0.05849153412006157,2026-02-28
08014,2025,CO,0.01026058631921824,0.2031911429501791,0.10672586463469867,True,False,True,False,,,,2026-02-28
08015,2025,CO,0.01026058631921824,0.33962878541191793,0.17494468586556808,True,True,True,True,1557.0,4.0,0.2016418676244228,2026-02-28
08017,2025,CO,0.01026058631921824,0.6580918267665256,0.3341762065428719,True,True,True,True,1098.0,3.0,0.4371472550025654,2026-02-28
08019,2025,CO,0.01026058631921824,0.2230543796808857,0.11665748300005198,True,True,True,True,1728.0,5.0,0.11390456644433043,2026-02-28
08021,2025,CO,0.01026058631921824,0.19570172582220774,0.102981156070713,True,True,True,True,1766.0,5.0,0.0944073884043099,2026-02-28
08023,2025,CO,0.01026058631921824,0.04949527841094106,0.02987793236507965,True,True,True,True,1948.0,5.0,0.001026167265264238,2026-02-28
08025,2025,CO,0.01026058631921824,0.07261478345815696,0.0414376848886876,True,True,True,True,1923.0,5.0,0.013853258081067214,2026-02-28
08027,2025,CO,0.01026058631921824,0.42298925431455553,0.21662492031688688,True,True,True,True,1433.0,4.0,0.2652642380708055,2026-02-28
08029,2025,CO,0.01026058631921824,0.45327254965809183,0.23176656798865503,True,True,True,True,1395.0,4.0,0.28476141611082606,2026-02-28
08031,2025,CO,0.01026058631921824,0.1103874959296646,0.06032404112444142,True,False,True,False,,,,2026-02-28
08033,2025,CO,0.01026058631921824,0.1660696841419733,0.08816513523059577,True,True,True,True,1806.0,5.0,0.07388404309902515,2026-02-28
08035,2025,CO,0.01026058631921824,0.1882123086942364,0.09923644750672733,True,True,True,True,1776.0,5.0,0.08927655207798871,2026-02-28
08037,2025,CO,0.01026058631921824,0.7235428199283621,0.36690170312379017,False,True,True,False,,,,2026-02-28
08039,2025,CO,0.01026058631921824,0.24682513839140346,0.12854286235531084,True,True,True,True,1690.0,5.0,0.13340174448435094,2026-02-28
08041,2025,CO,0.01026058631921824,0.176489742754803,0.09337516453701063,True,True,True,True,1790.0,5.0,0.08209338122113904,2026-02-28
08043,2025,CO,0.01026058631921824,0.39205470530771735,0.2011576458134678,True,True,True,True,1478.0,4.0,0.2421754746023602,2026-02-28
08045,2025,CO,0.01026058631921824,0.8713774014978835,0.44081899390855084,False,True,True,False,,,,2026-02-28
08047,2025,CO,0.01026058631921824,0.2774340605665907,0.14384732344290446,True,True,True,True,1644.0,5.0,0.15700359158542843,2026-02-28
08049,2025,CO,0.01026058631921824,0.17127971344838816,0.0907701498838032,True,True,True,True,1799.0,5.0,0.07747562852744998,2026-02-28
08051,2025,CO,0.01026058631921824,0.35949202214262455,0.18487630423092138,True,True,True,True,1530.0,4.0,0.21549512570548998,2026-02-28
08053,2025,CO,0.01026058631921824,0.3067404754151742,0.1585005308671962,True,True,True,True,1609.0,5.0,0.17496151872755258,2026-02-28
