source_lane,review_issue,review_priority,fips,state_abbr,county_name,source_id,source_name,source_year,detail,recommended_action
CMS/HCRIS,fiscal_year_outside_2023,medium,31055,NE,"Douglas County, Nebraska",284009,DOUGLAS COUNTY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,40143,OK,"Tulsa County, Oklahoma",370078,OSU MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42003,PA,"Allegheny County, Pennsylvania",390002,UPMC MCKEESPORT,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42041,PA,"Cumberland County, Pennsylvania",390004,HOLY SPIRIT HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42043,PA,"Dauphin County, Pennsylvania",390256,MILTON S. HERSHEY MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,72031,PR,Carolina Muno,400112,HOSPITAL UPR,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,48113,TX,"Dallas County, Texas",450851,BAYLOR HEART AND VASCULAR HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,40035,OK,"Craig County, Oklahoma",370237,SAINT FRANCIS HOSPITAL VINITA,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42009,PA,"Bedford County, Pennsylvania",390117,UPMC BEDFORD,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42125,PA,"Washington County, Pennsylvania",390160,CANONSBURG GENERAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42085,PA,"Mercer County, Pennsylvania",390266,GROVE CITY MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42101,PA,"Philadelphia County, Pennsylvania",392050,GOOD SHEPHERD PENN PARTNERS,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,46107,SD,"Potter County, South Dakota",431302,AVERA GETTYSBURG HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,48339,TX,"Montgomery County, Texas",670059,ST. LUKES LAKESIDE HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,01101,AL,"Montgomery County, Alabama",010023,BAPTIST MEDICAL CENTER SOUTH,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,01083,AL,"Limestone County, Alabama",010079,ATHENS LIMESTONE,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,01001,AL,"Autauga County, Alabama",010108,PRATTVILLE BAPTIST HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,01101,AL,"Montgomery County, Alabama",010149,BAPTIST MEDICAL CENTER EAST,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,04013,AZ,"Maricopa County, Arizona",034020,HAVEN BEHAVIORAL HOSIPITAL OF PHOENI,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,05031,AR,"Craighead County, Arkansas",042013,CONTINUED CARE HOSPITAL JONESBORO,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06067,CA,"Sacramento County, California",050017,MERCY GENERAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06037,CA,"Los Angeles County, California",050124,VERDUGO HILLS HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06071,CA,"San Bernardino County, California",050129,ST. BERNARDINE MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06001,CA,"Alameda County, California",050320,ALAMEDA HEALTH SYSTEM,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06071,CA,"San Bernardino County, California",050327,LOMA LINDA UNIVERSITY MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06065,CA,"Riverside County, California",050573,EISENHOWER MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06063,CA,"Plumas County, California",051300,EASTERN PLUMAS HEALTH CARE,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,08069,CO,"Larimer County, Colorado",060010,POUDRE VALLEY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,08101,CO,"Pueblo County, Colorado",060020,PARKVIEW MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,08001,CO,"Adams County, Colorado",060024,UNIVERSITY OF CO HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,08035,CO,"Douglas County, Colorado",060112,SKY RIDGE MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13045,GA,"Carroll County, Georgia",110015,TANNER MEDICAL CENTER-VILLA RICA,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13245,GA,"Richmond County, Georgia",110034,AU MEDICAL CENTER  INC,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13067,GA,"Cobb County, Georgia",110035,KENNESTONE HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13223,GA,"Paulding County, Georgia",110042,PAULDING MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13051,GA,"Chatham County, Georgia",110043,ST. JOSEPHS HOSPITAL  INC.,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13247,GA,"Rockdale County, Georgia",110091,PIEDMONT ROCKDALE HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13067,GA,"Cobb County, Georgia",110143,COBB HOSPITAL AND MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13097,GA,"Douglas County, Georgia",110184,DOUGLAS HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13227,GA,"Pickens County, Georgia",110225,PIEDMONT MOUNTAINSIDE HOSPITAL  INC.,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13047,GA,"Catoosa County, Georgia",110236,CHI MEMORIAL HOSPITAL - GEORGIA,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,16011,ID,"Bingham County, Idaho",134010,STATE HOSPITAL SOUTH,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,17157,IL,"Randolph County, Illinois",141338,MEMORIAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,17031,IL,"Cook County, Illinois",143301,LARABIDA CHILDRENS HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,19057,IA,"Des Moines County, Iowa",160057,SOUTHEAST IOWA REGIONAL MEDICAL CTR,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,22007,LA,"Assumption Parish, Louisiana",190779,OUR LADY OF THE LAKE ASSUMPTION COM,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,24031,MD,"Montgomery County, Maryland",210004,HOLY CROSS HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,25025,MA,"Suffolk County, Massachusetts",222006,LEMUEL SHATTUCK HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,27171,MN,"Wright County, Minnesota",241362,CCH-MONTICELLO,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,27151,MN,"Swift County, Minnesota",241365,CENTRACARE BENSON,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,29083,MO,"Henry County, Missouri",264020,ROYAL OAKS HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,30087,MT,"Rosebud County, Montana",271327,ROSEBUD COMMUNITY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,31155,NE,"Saunders County, Nebraska",281307,SAUNDERS MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,31055,NE,"Douglas County, Nebraska",282003,MADONNA REHAB OMAHA LTC HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,32033,NV,"White Pine County, Nevada",291302,WILLIAM BEE RIRIE HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,38037,ND,"Grant County, North Dakota",351314,JACOBSON MEMORIAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,40029,OK,"Coal County, Oklahoma",371319,COAL COUNTY GENERAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,40011,OK,"Blaine County, Oklahoma",371327,OKEENE MUNICIPAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,40139,OK,"Texas County, Oklahoma",371340,MEMORIAL HOSPITAL OF TEXAS COUNTY,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42003,PA,"Allegheny County, Pennsylvania",390032,ALLE-KISKI MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42055,PA,"Franklin County, Pennsylvania",390138,WAYNESBORO HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42129,PA,"Westmoreland County, Pennsylvania",390145,WESTMORELAND REGIONAL  HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42025,PA,"Carbon County, Pennsylvania",390335,ST LUKES HOSPITAL-CARBON CAMPUS,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42081,PA,"Lycoming County, Pennsylvania",390337,GEISINGER MEDICAL CENTER MUNCY,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42077,PA,"Lehigh County, Pennsylvania",393035,GOOD SHEPHERD REHABILITATION HOSPITA,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42101,PA,"Philadelphia County, Pennsylvania",394023,BELMONT BEHAVIORAL HEALTHCARE,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,,PR,,400015,SAN JUAN MUNICIPAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,46081,SD,"Lawrence County, South Dakota",431320,MONUMENT HEALTH LEAD-DEADWOOD HOSPIT,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,48189,TX,"Hale County, Texas",450539,COVENANT HOSPITAL PLAINVIEW,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,48337,TX,"Montague County, Texas",450641,NOCONA GENERAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,48453,TX,"Travis County, Texas",450809,NORTH AUSTIN MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,48185,TX,"Grimes County, Texas",451322,GRIMES ST. JOSEPH HEALTH CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,48097,TX,"Cooke County, Texas",451335,MUENSTER MEMORIAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,49035,UT,"Salt Lake County, Utah",460060,LONE PEAK HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,55083,WI,"Oconto County, Wisconsin",521310,ST CLARE MEMORIAL HOSPITAL  INC,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,56025,WY,"Natrona County, Wyoming",530034,SUMMIT MEDICAL CENTER  LLC,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,56023,WY,"Lincoln County, Wyoming",531315,SOUTH LINCOLN HOSPITAL DISTRICT,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,48085,TX,"Collin County, Texas",670082,BAYLOR S&W MEDICAL CENTER - MCKINNEY,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,01089,AL,"Madison County, Alabama",010039,HUNTSVILLE HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,02195,AK,"Petersburg Borough, Alaska",021304,PETERSBURG MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,04015,AZ,"Mohave County, Arizona",034037,TALAS HARBOR AT BULLHEAD CITY,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06071,CA,"San Bernardino County, California",050778,LOMA LINDA UNIVERSITY CHILDRENS HOSP,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06049,CA,"Modoc County, California",051308,SURPRISE VALLEY HEALTH CARE DISTRICT,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06023,CA,"Humboldt County, California",051309,JEROLD PHELPS COMMUNITY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06071,CA,"San Bernardino County, California",051312,MOUNTAINS COMMUNITY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06063,CA,"Plumas County, California",051326,PLUMAS DISTRICT HOSPITAL CAH,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06049,CA,"Modoc County, California",051330,MODOC MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06071,CA,"San Bernardino County, California",051335,BEAR VALLEY COMMUNITY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06075,CA,"San Francisco County, California",054089,JEWISH HOME FOR THE AGED,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,08043,CO,"Fremont County, Colorado",061344,ST. THOMAS MORE HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13059,GA,"Clarke County, Georgia",110006,ST MARYS HEALTH CARE SYSTEM  INC,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13045,GA,"Carroll County, Georgia",110011,TANNER MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13075,GA,"Cook County, Georgia",110101,SOUTHWELL MEDICAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13081,GA,"Crisp County, Georgia",110104,CRISP REGIONAL HOSPITAL  INC.,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13107,GA,"Emanuel County, Georgia",110109,EMANUEL MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13305,GA,"Wayne County, Georgia",110124,WAYNE MEMORIAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13253,GA,"Seminole County, Georgia",110194,DONALSONVILLE HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13211,GA,"Morgan County, Georgia",111304,MORGAN MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13143,GA,"Haralson County, Georgia",111320,HIGGINS GENERAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13005,GA,"Bacon County, Georgia",111327,BACON COUNTY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13105,GA,"Elbert County, Georgia",111337,ELBERT MEMORIAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13067,GA,"Cobb County, Georgia",112007,KENNESTONE HOSPITAL AT WINDY HILL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,13199,GA,"Meriwether County, Georgia",113028,ROOSEVELT WARM SPRINGS REHAB HOSP,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,15001,HI,"Hawaii County, Hawaii",120005,HILO MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,15001,HI,"Hawaii County, Hawaii",121302,KOHALA HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,15003,HI,"Honolulu County, Hawaii",121304,KAHUKU MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,17031,IL,"Cook County, Illinois",140063,OAK PARK HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,17147,IL,"Piatt County, Illinois",141301,KIRBY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,17135,IL,"Montgomery County, Illinois",141332,HILLSBORO AREA HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,19169,IA,"Story County, Iowa",161333,STORY COUNTY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,19167,IA,"Sioux County, Iowa",161336,HEGG MEMORIAL HEALTH CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,19063,IA,"Emmet County, Iowa",161351,AVERA HOLY FAMILY HEALTH,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,20067,KS,"Grant County, Kansas",170110,BOB WILSON MEMORIAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,20131,KS,"Nemaha County, Kansas",171315,NEMAHA VALLEY COMMUNITY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,24047,MD,"Worcester County, Maryland",210061,ATLANTIC GENERAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,26165,MI,"Wexford County, Michigan",230081,MUNSON HEALTHCARE CADILLAC HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,29185,MO,"St. Clair County, Missouri",261301,ELLETT MEMORIAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,30085,MT,"Roosevelt County, Montana",271341,NORTHEAST MONTANA HEALTH SERVICES,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,35017,NM,"Grant County, New Mexico",321311,GILA REGIONAL MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,38093,ND,"Stutsman County, North Dakota",354003,ND STATE HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,40123,OK,"Pontotoc County, Oklahoma",370020,MERCY HOSPITAL ADA,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42093,PA,"Montour County, Pennsylvania",390006,GEISINGER MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
