spotcheck_priority,spotcheck_reason,recommended_action,queue_row_id,entity_name,primary_ticker,filing_date,form_type,filing_accession,business_street,business_city,business_state,business_zip,current_snapshot_business_street,current_snapshot_business_city,current_snapshot_business_state,current_snapshot_business_zip,current_snapshot_fips,current_snapshot_county_name,filing_document_cache_path,fips,county_name,geocode_confidence,address_key
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0151,"Energy Recovery, Inc.",ERII,2026-02-25,10-K,0001421517-26-000022,"34112 Energy Recovery, Inc. Delaware 01-0616867 1717 Doolittle Drive",San Leandro,CA,94577,1717 DOOLITTLE DRIVE,SAN LEANDRO,CA,94577,06001,Alameda County,data/raw/sec_edgar_hq/filing_documents/CIK0001421517/000142151726000022/erii-20251231.htm,06001,Alameda County,1.0,"34112 ENERGY RECOVERY, INC. DELAWARE 01-0616867 1717 DOOLITTLE DRIVE|SAN LEANDRO|CA|94577"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0363,"Eos Energy Enterprises, Inc.",EOSE,2026-05-13,10-Q,0001628280-26-034368,"39291 EOS ENERGY ENTERPRISES, INC. Delaware 84-4290188 3920 Park Avenue",Edison,NJ,08820,3920 PARK AVENUE,EDISON,NJ,08820,34023,Middlesex County,data/raw/sec_edgar_hq/filing_documents/CIK0001805077/000162828026034368/eose-20260331.htm,34023,Middlesex County,1.0,"39291 EOS ENERGY ENTERPRISES, INC. DELAWARE 84-4290188 3920 PARK AVENUE|EDISON|NJ|08820"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0366,"Everus Construction Group, Inc.",ECG,2024-11-21,10-Q,0002015845-24-000022,"42276 Everus Construction Group, Inc. Delaware 99-1952207 1730 Burnt Boat Drive",Bismarck,ND,58503,1730 BURNT BOAT DRIVE,BISMARCK,ND,58503,38015,Burleigh County,data/raw/sec_edgar_hq/filing_documents/CIK0002015845/000201584524000022/ecg-20240930.htm,38015,Burleigh County,1.0,"42276 EVERUS CONSTRUCTION GROUP, INC. DELAWARE 99-1952207 1730 BURNT BOAT DRIVE|BISMARCK|ND|58503"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0165,"Everus Construction Group, Inc.",ECG,2025-02-28,10-K,0002015845-25-000012,"42276 Everus Construction Group, Inc. Delaware 99-1952207 1730 Burnt Boat Drive",Bismarck,ND,58503,1730 BURNT BOAT DRIVE,BISMARCK,ND,58503,38015,Burleigh County,data/raw/sec_edgar_hq/filing_documents/CIK0002015845/000201584525000012/q42024-20241231.htm,38015,Burleigh County,1.0,"42276 EVERUS CONSTRUCTION GROUP, INC. DELAWARE 99-1952207 1730 BURNT BOAT DRIVE|BISMARCK|ND|58503"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0166,"Everus Construction Group, Inc.",ECG,2026-02-25,10-K,0002015845-26-000010,"42276 Everus Construction Group, Inc. Delaware 99-1952207 1730 Burnt Boat Drive",Bismarck,ND,58503,1730 BURNT BOAT DRIVE,BISMARCK,ND,58503,38015,Burleigh County,data/raw/sec_edgar_hq/filing_documents/CIK0002015845/000201584526000010/q42025-20251231.htm,38015,Burleigh County,1.0,"42276 EVERUS CONSTRUCTION GROUP, INC. DELAWARE 99-1952207 1730 BURNT BOAT DRIVE|BISMARCK|ND|58503"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0367,"Everus Construction Group, Inc.",ECG,2026-05-06,10-Q,0002015845-26-000030,"42276 Everus Construction Group, Inc. Delaware 99-1952207 1730 Burnt Boat Drive",Bismarck,ND,58503,1730 BURNT BOAT DRIVE,BISMARCK,ND,58503,38015,Burleigh County,data/raw/sec_edgar_hq/filing_documents/CIK0002015845/000201584526000030/ecg-20260331.htm,38015,Burleigh County,1.0,"42276 EVERUS CONSTRUCTION GROUP, INC. DELAWARE 99-1952207 1730 BURNT BOAT DRIVE|BISMARCK|ND|58503"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0370,FEDEX CORP,FDX,2015-03-19,10-Q,0001193125-15-098477,15829 FEDEX CORPORATION Delaware 62-1721435 942 South Shady Grove Road,Memphis,TN,38120,942 SOUTH SHADY GROVE ROAD,MEMPHIS,TN,38120-,47157,Shelby County,data/raw/sec_edgar_hq/filing_documents/CIK0001048911/000119312515098477/d890836d10q.htm,47157,Shelby County,1.0,15829 FEDEX CORPORATION DELAWARE 62-1721435 942 SOUTH SHADY GROVE ROAD|MEMPHIS|TN|38120
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0379,"FedEx Freight Holding Company, Inc.",FDXF,2026-05-13,8-K,0001104659-26-060223,43059 Delaware 39-3560171 8285 Tournament Drive,Memphis,TN,38125,8525 TOURNAMENT DRIVE,MEMPHIS,TN,38125,47157,Shelby County,data/raw/sec_edgar_hq/filing_documents/CIK0002082247/000110465926060223/tm2520565d14_8k.htm,47157,Shelby County,1.0,43059 DELAWARE 39-3560171 8285 TOURNAMENT DRIVE|MEMPHIS|TN|38125
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0380,"FedEx Freight Holding Company, Inc.",FDXF,2026-05-18,8-K,0001104659-26-063207,43059 Delaware 39-3560171 8285 Tournament Drive,Memphis,TN,38125,8525 TOURNAMENT DRIVE,MEMPHIS,TN,38125,47157,Shelby County,data/raw/sec_edgar_hq/filing_documents/CIK0002082247/000110465926063207/tm2614907d1_8k.htm,47157,Shelby County,1.0,43059 DELAWARE 39-3560171 8285 TOURNAMENT DRIVE|MEMPHIS|TN|38125
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0382,Fervo Energy Co,FRVO,2026-04-17,S-1,0001628280-26-025821,"811 Main Street, Suite 1700",Houston,TX,77002,910 LOUISIANA STREET SUITE 4440,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001853868/000162828026025821/fervoenergy-sx1.htm,48201,Harris County,1.0,"811 MAIN STREET, SUITE 1700|HOUSTON|TX|77002"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0383,Fervo Energy Co,FRVO,2026-05-04,S-1/A,0001628280-26-029515,"811 Main Street, Suite 1700",Houston,TX,77002,910 LOUISIANA STREET SUITE 4440,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001853868/000162828026029515/fervoenergy-sx1a.htm,48201,Harris County,1.0,"811 MAIN STREET, SUITE 1700|HOUSTON|TX|77002"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0384,Fervo Energy Co,FRVO,2026-05-08,S-1/A,0001628280-26-032540,"811 Main Street, Suite 1700",Houston,TX,77002,910 LOUISIANA STREET SUITE 4440,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001853868/000162828026032540/fervoenergy-sx1a2.htm,48201,Harris County,1.0,"811 MAIN STREET, SUITE 1700|HOUSTON|TX|77002"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0381,Fervo Energy Co,FRVO,2026-05-15,8-K,0001628280-26-035311,811 Main Street Suite 1700,Houston,TX,77002,910 LOUISIANA STREET SUITE 4440,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001853868/000162828026035311/fervo-8xkmay2026.htm,48201,Harris County,1.0,811 MAIN STREET SUITE 1700|HOUSTON|TX|77002
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0391,GABELLI UTILITY TRUST,GUT,2010-01-22,8-K,0000950123-10-004562,One Corporate Center,Rye,NY,10580-1422,1 CORPORATE CENTER,RYE,NY,10580,36119,Westchester County,data/raw/sec_edgar_hq/filing_documents/CIK0001080720/000095012310004562/y81636ce8vk.htm,36119,Westchester County,1.0,ONE CORPORATE CENTER|RYE|NY|10580-1422
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0392,GABELLI UTILITY TRUST,GUT,2010-03-31,8-K,0000950123-10-030855,One Corporate Center,Rye,NY,10580-1422,1 CORPORATE CENTER,RYE,NY,10580,36119,Westchester County,data/raw/sec_edgar_hq/filing_documents/CIK0001080720/000095012310030855/y83655e8vk.htm,36119,Westchester County,1.0,ONE CORPORATE CENTER|RYE|NY|10580-1422
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0393,GABELLI UTILITY TRUST,GUT,2010-09-21,8-K,0000950123-10-087785,One Corporate Center,Rye,NY,10580-1422,1 CORPORATE CENTER,RYE,NY,10580,36119,Westchester County,data/raw/sec_edgar_hq/filing_documents/CIK0001080720/000095012310087785/y86692e8vk.htm,36119,Westchester County,1.0,ONE CORPORATE CENTER|RYE|NY|10580-1422
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0394,GABELLI UTILITY TRUST,GUT,2026-05-07,8-K,0001829126-26-004787,One Corporate Center,Rye,NY,10580,1 CORPORATE CENTER,RYE,NY,10580,36119,Westchester County,data/raw/sec_edgar_hq/filing_documents/CIK0001080720/000182912626004787/gut_8k.htm,36119,Westchester County,1.0,ONE CORPORATE CENTER|RYE|NY|10580
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0397,GENESIS ENERGY LP,GEL,2012-05-04,10-Q,0001193125-12-211623,"919 Milam, Suite 2100",HOUSTON,TX,77002,"811 LOUISIANA ST, SUITE 1200",HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001022321/000119312512211623/d327935d10q.htm,48201,Harris County,1.0,"919 MILAM, SUITE 2100|HOUSTON|TX|77002"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0188,GENESIS ENERGY LP,GEL,2013-02-26,10-K,0001022321-13-000017,"919 Milam, Suite 2100",HOUSTON,TX,77002,"811 LOUISIANA ST, SUITE 1200",HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001022321/000102232113000017/gel1231201210-k.htm,48201,Harris County,1.0,"919 MILAM, SUITE 2100|HOUSTON|TX|77002"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0405,TRACTOR SUPPLY CO /DE/,TSCO,2013-05-06,10-Q,0000916365-13-000016,200 Powell Place,Brentwood,TN,37027,5401 VIRGINIA WAY,BRENTWOOD,TN,37027,47187,Williamson County,data/raw/sec_edgar_hq/filing_documents/CIK0000916365/000091636513000016/a2013q1form10-q.htm,47187,Williamson County,1.0,200 POWELL PLACE|BRENTWOOD|TN|37027
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0196,TRACTOR SUPPLY CO /DE/,TSCO,2014-02-19,10-K,0000916365-14-000056,200 Powell Place,Brentwood,TN,37027,5401 VIRGINIA WAY,BRENTWOOD,TN,37027,47187,Williamson County,data/raw/sec_edgar_hq/filing_documents/CIK0000916365/000091636514000056/a2013form10-k.htm,47187,Williamson County,1.0,200 POWELL PLACE|BRENTWOOD|TN|37027
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0202,"Tesla, Inc.",TSLA,2026-04-30,10-K/A,0001104659-26-053166,"34756 Tesla, Inc. Texas 91-2197729 1 Tesla Road",Austin,TX,78725,1 TESLA ROAD,AUSTIN,TX,78725,48453,Travis County,data/raw/sec_edgar_hq/filing_documents/CIK0001318605/000110465926053166/tm2611837d1_10ka.htm,48453,Travis County,0.95,"34756 TESLA, INC. TEXAS 91-2197729 1 TESLA ROAD|AUSTIN|TX|78725"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0008,AIR INDUSTRIES GROUP,AIRI,2026-03-27,10-K,0001213900-26-035731,1460 Fifth Avenue,Bay Shore,NY,11706,1460 FIFTH AVENUE,BAY SHORE,NY,11706,36103,Suffolk County,data/raw/sec_edgar_hq/filing_documents/CIK0001009891/000121390026035731/ea0282298-10k_airindustries.htm,36103,Suffolk County,1.0,1460 FIFTH AVENUE|BAY SHORE|NY|11706
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0209,AIR INDUSTRIES GROUP,AIRI,2026-05-13,10-Q,0001213900-26-055772,1460 Fifth Avenue,Bay Shore,NY,11706,1460 FIFTH AVENUE,BAY SHORE,NY,11706,36103,Suffolk County,data/raw/sec_edgar_hq/filing_documents/CIK0001009891/000121390026055772/ea0289575-10q_airindus.htm,36103,Suffolk County,1.0,1460 FIFTH AVENUE|BAY SHORE|NY|11706
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0010,AIR T INC,AIRT,2025-08-12,10-K/A,0000353184-25-000069,"11020 David Taylor Drive, Suite 305",Charlotte,NC,28262,11020 DAVID TAYLOR DRIVE SUITE 305,CHARLOTTE,NC,28262,37119,Mecklenburg County,data/raw/sec_edgar_hq/filing_documents/CIK0000353184/000035318425000069/airt-20250331.htm,37119,Mecklenburg County,1.0,"11020 DAVID TAYLOR DRIVE, SUITE 305|CHARLOTTE|NC|28262"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0211,AIR T INC,AIRT,2026-02-13,10-Q,0000353184-26-000016,"11020 David Taylor Drive, Suite 305",Charlotte,NC,28262,11020 DAVID TAYLOR DRIVE SUITE 305,CHARLOTTE,NC,28262,37119,Mecklenburg County,data/raw/sec_edgar_hq/filing_documents/CIK0000353184/000035318426000016/airt-20251231.htm,37119,Mecklenburg County,1.0,"11020 DAVID TAYLOR DRIVE, SUITE 305|CHARLOTTE|NC|28262"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0212,"ALASKA AIR GROUP, INC.",ALK,2016-05-09,10-Q,0000766421-16-000077,19300 INTERNATIONAL BOULEVARD,SEATTLE,WA,98188,19300 INTERNATIONAL BOULEVARD,SEATTLE,WA,98188,53033,King County,data/raw/sec_edgar_hq/filing_documents/CIK0000766421/000076642116000077/alk10-q12016.htm,53033,King County,0.95,19300 INTERNATIONAL BOULEVARD|SEATTLE|WA|98188
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0011,"ALASKA AIR GROUP, INC.",ALK,2017-02-28,10-K,0000766421-17-000016,19300 INTERNATIONAL BOULEVARD,SEATTLE,WA,98188,19300 INTERNATIONAL BOULEVARD,SEATTLE,WA,98188,53033,King County,data/raw/sec_edgar_hq/filing_documents/CIK0000766421/000076642117000016/alk10-k123116.htm,53033,King County,0.95,19300 INTERNATIONAL BOULEVARD|SEATTLE|WA|98188
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0012,"ALASKA AIR GROUP, INC.",ALK,2026-02-12,10-K,0000766421-26-000010,19300 INTERNATIONAL BOULEVARD,SEATTLE,WA,98188,19300 INTERNATIONAL BOULEVARD,SEATTLE,WA,98188,53033,King County,data/raw/sec_edgar_hq/filing_documents/CIK0000766421/000076642126000010/alk-20251231.htm,53033,King County,0.95,19300 INTERNATIONAL BOULEVARD|SEATTLE|WA|98188
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0213,"ALASKA AIR GROUP, INC.",ALK,2026-05-07,10-Q,0000766421-26-000021,19300 INTERNATIONAL BOULEVARD,SEATTLE,WA,98188,19300 INTERNATIONAL BOULEVARD,SEATTLE,WA,98188,53033,King County,data/raw/sec_edgar_hq/filing_documents/CIK0000766421/000076642126000021/alk-20260331.htm,53033,King County,0.95,19300 INTERNATIONAL BOULEVARD|SEATTLE|WA|98188
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0015,ALPHA & OMEGA SEMICONDUCTOR Ltd,AOSL,2010-09-02,20-F,0001193125-10-203833,475 OAKMEAD PARKWAY,SUNNYVALE,CA,94085,475 OAKMEAD PARKWAY,SUNNYVALE,CA,94085,06085,Santa Clara County,data/raw/sec_edgar_hq/filing_documents/CIK0001387467/000119312510203833/d20f.htm,06085,Santa Clara County,1.0,475 OAKMEAD PARKWAY|SUNNYVALE|CA|94085
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0016,ALPHA & OMEGA SEMICONDUCTOR Ltd,AOSL,2025-08-28,10-K,0001628280-25-041297,475 OAKMEAD PARKWAY,SUNNYVALE,CA,94085,475 OAKMEAD PARKWAY,SUNNYVALE,CA,94085,06085,Santa Clara County,data/raw/sec_edgar_hq/filing_documents/CIK0001387467/000162828025041297/aosl-20250630.htm,06085,Santa Clara County,1.0,475 OAKMEAD PARKWAY|SUNNYVALE|CA|94085
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0218,AMAZON COM INC,AMZN,2020-05-01,10-Q,0001018724-20-000010,410 Terry Avenue North,Seattle,WA,98109-5210,410 TERRY AVENUE NORTH,SEATTLE,WA,98109,53033,King County,data/raw/sec_edgar_hq/filing_documents/CIK0001018724/000101872420000010/amzn-20200331x10q.htm,53033,King County,1.0,410 TERRY AVENUE NORTH|SEATTLE|WA|98109-5210
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0017,AMAZON COM INC,AMZN,2021-02-03,10-K,0001018724-21-000004,410 Terry Avenue North,Seattle,WA,98109-5210,410 TERRY AVENUE NORTH,SEATTLE,WA,98109,53033,King County,data/raw/sec_edgar_hq/filing_documents/CIK0001018724/000101872421000004/amzn-20201231.htm,53033,King County,1.0,410 TERRY AVENUE NORTH|SEATTLE|WA|98109-5210
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0018,AMAZON COM INC,AMZN,2026-02-06,10-K,0001018724-26-000004,410 Terry Avenue North,Seattle,WA,98109-5210,410 TERRY AVENUE NORTH,SEATTLE,WA,98109,53033,King County,data/raw/sec_edgar_hq/filing_documents/CIK0001018724/000101872426000004/amzn-20251231.htm,53033,King County,1.0,410 TERRY AVENUE NORTH|SEATTLE|WA|98109-5210
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0219,AMAZON COM INC,AMZN,2026-04-30,10-Q,0001018724-26-000014,410 Terry Avenue North,Seattle,WA,98109-5210,410 TERRY AVENUE NORTH,SEATTLE,WA,98109,53033,King County,data/raw/sec_edgar_hq/filing_documents/CIK0001018724/000101872426000014/amzn-20260331.htm,53033,King County,1.0,410 TERRY AVENUE NORTH|SEATTLE|WA|98109-5210
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0029,"Air Products & Chemicals, Inc.",APD,2025-11-20,10-K,0000002969-25-000055,1940 Air Products Boulevard,Allentown,PA,18106-5500,1940 AIR PRODUCTS BLVD.,ALLENTOWN,PA,18106-5500,42077,Lehigh County,data/raw/sec_edgar_hq/filing_documents/CIK0000002969/000000296925000055/apd-20250930.htm,42077,Lehigh County,0.95,1940 AIR PRODUCTS BOULEVARD|ALLENTOWN|PA|18106-5500
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0228,"Air Products & Chemicals, Inc.",APD,2026-04-30,10-Q,0000002969-26-000020,1940 Air Products Boulevard,Allentown,PA,18106-5500,1940 AIR PRODUCTS BLVD.,ALLENTOWN,PA,18106-5500,42077,Lehigh County,data/raw/sec_edgar_hq/filing_documents/CIK0000002969/000000296926000020/apd-20260331.htm,42077,Lehigh County,0.95,1940 AIR PRODUCTS BOULEVARD|ALLENTOWN|PA|18106-5500
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0031,Amplify Energy Corp.,AMPY,2026-03-09,10-K,0001104659-26-025299,"500 Dallas Street , Suite 1700",Houston,TX,77002,500 DALLAS STREET SUITE 1700,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001533924/000110465926025299/ampy-20251231x10k.htm,48201,Harris County,1.0,"500 DALLAS STREET , SUITE 1700|HOUSTON|TX|77002"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0230,Amplify Energy Corp.,AMPY,2026-05-11,10-Q,0001104659-26-058661,"500 Dallas Street , Suite 1700",HOUSTON,TX,77002,500 DALLAS STREET SUITE 1700,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001533924/000110465926058661/ampy-20260331x10q.htm,48201,Harris County,1.0,"500 DALLAS STREET , SUITE 1700|HOUSTON|TX|77002"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0038,"B&G Foods, Inc.",BGS,2026-03-03,10-K,0001104659-26-022961,8 Sylvan Way,Parsippany,NJ,07054,8 SYLVAN WAY,PARSIPPANY,NJ,07054,34027,Morris County,data/raw/sec_edgar_hq/filing_documents/CIK0001278027/000110465926022961/bgs-20260103x10k.htm,34027,Morris County,1.0,8 SYLVAN WAY|PARSIPPANY|NJ|07054
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0235,"B&G Foods, Inc.",BGS,2026-05-13,10-Q,0001104659-26-060227,8 Sylvan Way,PARSIPPANY,NJ,07054,8 SYLVAN WAY,PARSIPPANY,NJ,07054,34027,Morris County,data/raw/sec_edgar_hq/filing_documents/CIK0001278027/000110465926060227/bgs-20260404x10q.htm,34027,Morris County,1.0,8 SYLVAN WAY|PARSIPPANY|NJ|07054
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0237,BARFRESH FOOD GROUP INC.,BRFH,2026-05-14,10-Q,0001493152-26-023106,"12100 Wilshire Blvd. , 8th Floor",Los Angeles,CA,90025,"12100 WILSHIRE BOULEVARD, 8TH FLOOR,",LOS ANGELES,CA,90025,06037,Los Angeles County,data/raw/sec_edgar_hq/filing_documents/CIK0001487197/000149315226023106/form10-q.htm,06037,Los Angeles County,1.0,"12100 WILSHIRE BLVD. , 8TH FLOOR|LOS ANGELES|CA|90025"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0053,"Beyond Air, Inc.",XAIR,2025-06-20,10-K,0001641172-25-015750,"900 Stewart Avenue , Suite 301",Garden City,NY,11530,900 STEWART AVENUE SUITE 301,GARDEN CITY,NY,11530,36059,Nassau County,data/raw/sec_edgar_hq/filing_documents/CIK0001641631/000164117225015750/form10-k.htm,36059,Nassau County,1.0,"900 STEWART AVENUE , SUITE 301|GARDEN CITY|NY|11530"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0248,"Beyond Air, Inc.",XAIR,2026-02-13,10-Q,0001493152-26-006688,"900 Stewart Avenue , Suite 301",Garden City,NY,11530,900 STEWART AVENUE SUITE 301,GARDEN CITY,NY,11530,36059,Nassau County,data/raw/sec_edgar_hq/filing_documents/CIK0001641631/000149315226006688/form10-q.htm,36059,Nassau County,1.0,"900 STEWART AVENUE , SUITE 301|GARDEN CITY|NY|11530"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0055,"Big Digital Energy, Inc.",BGDE,2026-03-31,10-K,0001213900-26-037417,950 Railroad Avenue,Midland,PA,15059,950 RAILROAD AVE,MIDLAND,PA,15059,42007,Beaver County,data/raw/sec_edgar_hq/filing_documents/CIK0001218683/000121390026037417/ea0281617-10k_mawson.htm,42007,Beaver County,1.0,950 RAILROAD AVENUE|MIDLAND|PA|15059
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0250,"Big Digital Energy, Inc.",BGDE,2026-05-14,10-Q,0001213900-26-056680,950 Railroad Avenue,Midland,PA,15059,950 RAILROAD AVE,MIDLAND,PA,15059,42007,Beaver County,data/raw/sec_edgar_hq/filing_documents/CIK0001218683/000121390026056680/ea0289951-10q_bigdigital.htm,42007,Beaver County,1.0,950 RAILROAD AVENUE|MIDLAND|PA|15059
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0057,Bimergen Energy Corp,BESS,2026-03-31,10-K,0001493152-26-014356,"895 Dove Street , Suite 300",Newport Beach,CA,92660,895 DOVE STREET SUITE 300,NEWPORT BEACH,CA,92660,06059,Orange County,data/raw/sec_edgar_hq/filing_documents/CIK0001066764/000149315226014356/form10-k.htm,06059,Orange County,1.0,"895 DOVE STREET , SUITE 300|NEWPORT BEACH|CA|92660"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0252,Bimergen Energy Corp,BESS,2026-05-15,10-Q,0001493152-26-023798,"895 Dove Street , Suite 300",Newport Beach,CA,92660,895 DOVE STREET SUITE 300,NEWPORT BEACH,CA,92660,06059,Orange County,data/raw/sec_edgar_hq/filing_documents/CIK0001066764/000149315226023798/form10-q.htm,06059,Orange County,1.0,"895 DOVE STREET , SUITE 300|NEWPORT BEACH|CA|92660"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0058,Bloom Energy Corp,BE,2019-03-22,10-K,0001664703-19-000008,4353 North First Street,San Jose,CA,95134,4353 NORTH FIRST STREET,SAN JOSE,CA,95134,06085,Santa Clara County,data/raw/sec_edgar_hq/filing_documents/CIK0001664703/000166470319000008/a2018q410kbloomenergycorp.htm,06085,Santa Clara County,1.0,4353 NORTH FIRST STREET|SAN JOSE|CA|95134
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0059,Bloom Energy Corp,BE,2026-02-09,10-K,0001628280-26-006516,4353 North First Street,San Jose,CA,95134,4353 NORTH FIRST STREET,SAN JOSE,CA,95134,06085,Santa Clara County,data/raw/sec_edgar_hq/filing_documents/CIK0001664703/000162828026006516/be-20251231.htm,06085,Santa Clara County,1.0,4353 NORTH FIRST STREET|SAN JOSE|CA|95134
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0258,Bloom Energy Corp,BE,2026-04-29,10-Q,0001628280-26-028021,4353 North First Street,San Jose,CA,95134,4353 NORTH FIRST STREET,SAN JOSE,CA,95134,06085,Santa Clara County,data/raw/sec_edgar_hq/filing_documents/CIK0001664703/000162828026028021/be-20260331.htm,06085,Santa Clara County,1.0,4353 NORTH FIRST STREET|SAN JOSE|CA|95134
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0063,BranchOut Food Inc.,BOF,2024-04-01,10-K,0001493152-24-012492,"205 SE Davis Ave., Suite C",Bend,OR,97702,"205 SE DAVIS AVENUE, SUITE C",BEND,OR,97702,41017,Deschutes County,data/raw/sec_edgar_hq/filing_documents/CIK0001962481/000149315224012492/form10-k.htm,41017,Deschutes County,1.0,"205 SE DAVIS AVE., SUITE C|BEND|OR|97702"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0066,CAL-MAINE FOODS INC,CALM,2025-07-22,10-K,0001562762-25-000170,"1052 Highland Colony Pkwy , Suite 200",Ridgeland,MS,39157,1052 HIGHLAND COLONY PKWY SUITE 200,RIDGELAND,MS,39157,28089,Madison County,data/raw/sec_edgar_hq/filing_documents/CIK0000016160/000156276225000170/calm2025053110K.htm,28089,Madison County,1.0,"1052 HIGHLAND COLONY PKWY , SUITE 200|RIDGELAND|MS|39157"
