attempt_key,provider_year_key,cms_provider_number,fiscal_year,provider_name,state_abbr,external_manual_lane,attempt_label,attempt_query,status_code,result_count,error,attempted_at
dc29714c1c7eff6569e4,110236__2024,110236,2024,CHI MEMORIAL HOSPITAL - GEORGIA,GA,external_geocoder_required_no_local_candidate,provider_address,"CHI MEMORIAL HOSPITAL - GEORGIA, 101 GROSS CRESCENT CIRCLE, FT OGLETHORPE, GA, 30742",200,0,,2026-06-05T03:21:07.228131+00:00
2b52141ac3f2928c33e1,110236__2024,110236,2024,CHI MEMORIAL HOSPITAL - GEORGIA,GA,external_geocoder_required_no_local_candidate,address_no_zip,"101 GROSS CRESCENT CIRCLE, FT OGLETHORPE, GA",200,0,,2026-06-05T03:21:09.044868+00:00
9237882fb66542005766,110236__2024,110236,2024,CHI MEMORIAL HOSPITAL - GEORGIA,GA,external_geocoder_required_no_local_candidate,provider_city_zip,"CHI MEMORIAL HOSPITAL - GEORGIA, FT OGLETHORPE, GA, 30742",200,1,,2026-06-05T03:21:10.484204+00:00
b9db1e5b803da37372fb,670131__2024,670131,2024,BAYLOR SCOTT & WHITE - BUDA,TX,external_geocoder_required_no_local_candidate,address_only,"5330 OVERPASS ROAD SUITE 110, BUDA, TX, 78610",200,0,,2026-06-05T03:21:11.986964+00:00
5c2f108859ef7d16ed00,670131__2024,670131,2024,BAYLOR SCOTT & WHITE - BUDA,TX,external_geocoder_required_no_local_candidate,provider_address,"BAYLOR SCOTT & WHITE - BUDA, 5330 OVERPASS ROAD SUITE 110, BUDA, TX, 78610",200,0,,2026-06-05T03:21:13.680529+00:00
81daa522a7d028f9a16a,670131__2024,670131,2024,BAYLOR SCOTT & WHITE - BUDA,TX,external_geocoder_required_no_local_candidate,address_no_zip,"5330 OVERPASS ROAD SUITE 110, BUDA, TX",200,0,,2026-06-05T03:21:15.363574+00:00
73a57ae8fb42ab6eae4a,670131__2024,670131,2024,BAYLOR SCOTT & WHITE - BUDA,TX,external_geocoder_required_no_local_candidate,provider_city_zip,"BAYLOR SCOTT & WHITE - BUDA, BUDA, TX, 78610",200,1,,2026-06-05T03:21:16.959886+00:00
0059edc2f1f0366d305e,370178__2024,370178,2024,ADAIR COUNTY HEALTH CENTER,OK,external_geocoder_required_no_local_candidate,address_only,"100 HIGHWAY WEST, STILWELL, OK, 74960",200,0,,2026-06-05T03:21:17.509617+00:00
5f2d04125b9db94658f8,370178__2024,370178,2024,ADAIR COUNTY HEALTH CENTER,OK,external_geocoder_required_no_local_candidate,provider_address,"ADAIR COUNTY HEALTH CENTER, 100 HIGHWAY WEST, STILWELL, OK, 74960",200,0,,2026-06-05T03:21:19.139901+00:00
5691150af873da427d8f,370178__2024,370178,2024,ADAIR COUNTY HEALTH CENTER,OK,external_geocoder_required_no_local_candidate,address_no_zip,"100 HIGHWAY WEST, STILWELL, OK",200,0,,2026-06-05T03:21:20.712885+00:00
50b94152ff03fd4c0668,370178__2024,370178,2024,ADAIR COUNTY HEALTH CENTER,OK,external_geocoder_required_no_local_candidate,provider_city_zip,"ADAIR COUNTY HEALTH CENTER, STILWELL, OK, 74960",200,0,,2026-06-05T03:21:22.189935+00:00
ddd56411939da11ec1f9,181331__2024,181331,2024,MCDOWELL ARH,KY,external_geocoder_required_no_local_candidate,address_only,"9879 ROUTE 122, MCDOWELL, KY, 41647",200,1,,2026-06-05T03:21:23.691659+00:00
821d88c84d2b4f14d516,181331__2024,181331,2024,MCDOWELL ARH,KY,external_geocoder_required_no_local_candidate,provider_address,"MCDOWELL ARH, 9879 ROUTE 122, MCDOWELL, KY, 41647",200,0,,2026-06-05T03:21:25.136455+00:00
3c7354e8452ddadafafa,181331__2024,181331,2024,MCDOWELL ARH,KY,external_geocoder_required_no_local_candidate,address_no_zip,"9879 ROUTE 122, MCDOWELL, KY",200,1,,2026-06-05T03:21:26.621885+00:00
22ea5fedc1d35be63c05,181331__2024,181331,2024,MCDOWELL ARH,KY,external_geocoder_required_no_local_candidate,provider_city_zip,"MCDOWELL ARH, MCDOWELL, KY, 41647",200,1,,2026-06-05T03:21:28.095474+00:00
cd8138edaaf82bc8b6ae,341317__2023,341317,2023,LIFEBRITE COMM HOSP OF STOKES,NC,external_geocoder_required_no_local_candidate,address_only,"1570 NC 8 & 89 HWY N, DANBURY, NC, 27016",200,0,,2026-06-05T03:21:28.813933+00:00
01fcf5c9dec1886dd284,341317__2023,341317,2023,LIFEBRITE COMM HOSP OF STOKES,NC,external_geocoder_required_no_local_candidate,provider_address,"LIFEBRITE COMM HOSP OF STOKES, 1570 NC 8 & 89 HWY N, DANBURY, NC, 27016",200,0,,2026-06-05T03:21:30.416851+00:00
33d68683dd9b5477628c,341317__2023,341317,2023,LIFEBRITE COMM HOSP OF STOKES,NC,external_geocoder_required_no_local_candidate,address_no_zip,"1570 NC 8 & 89 HWY N, DANBURY, NC",200,0,,2026-06-05T03:21:31.988447+00:00
b898c3d8d67f708dab11,341317__2023,341317,2023,LIFEBRITE COMM HOSP OF STOKES,NC,external_geocoder_required_no_local_candidate,provider_city_zip,"LIFEBRITE COMM HOSP OF STOKES, DANBURY, NC, 27016",200,2,,2026-06-05T03:21:33.536894+00:00
4cb6a6c7512e8b6ede2a,511310__2024,511310,2024,SUMMERS COUNTY ARH,WV,external_geocoder_required_no_local_candidate,address_only,"TERRACE STREET, HINTON, WV, 25951",200,1,,2026-06-05T03:21:34.037929+00:00
c69e726b03fb4ea4848b,511310__2024,511310,2024,SUMMERS COUNTY ARH,WV,external_geocoder_required_no_local_candidate,provider_address,"SUMMERS COUNTY ARH, TERRACE STREET, HINTON, WV, 25951",200,0,,2026-06-05T03:21:35.611066+00:00
5d8ddafbf5f3a3c7c17e,511310__2024,511310,2024,SUMMERS COUNTY ARH,WV,external_geocoder_required_no_local_candidate,address_no_zip,"TERRACE STREET, HINTON, WV",200,1,,2026-06-05T03:21:37.228833+00:00
9726451b16a41434fb66,511310__2024,511310,2024,SUMMERS COUNTY ARH,WV,external_geocoder_required_no_local_candidate,provider_city_zip,"SUMMERS COUNTY ARH, HINTON, WV, 25951",200,0,,2026-06-05T03:21:38.930911+00:00
3e0b291b648f178685e8,390104__2024,390104,2024,UPMC KANE,PA,external_geocoder_required_no_local_candidate,address_only,"4372 ROUTE 6, KANE, PA, 16735",200,0,,2026-06-05T03:21:40.624432+00:00
1720157ee9c30be54b28,390104__2024,390104,2024,UPMC KANE,PA,external_geocoder_required_no_local_candidate,provider_address,"UPMC KANE, 4372 ROUTE 6, KANE, PA, 16735",200,0,,2026-06-05T03:21:42.333056+00:00
edde413ec29b8cad4c14,390104__2024,390104,2024,UPMC KANE,PA,external_geocoder_required_no_local_candidate,address_no_zip,"4372 ROUTE 6, KANE, PA",200,0,,2026-06-05T03:21:44.144871+00:00
813a4d6d4aab9f67fc83,390104__2024,390104,2024,UPMC KANE,PA,external_geocoder_required_no_local_candidate,provider_city_zip,"UPMC KANE, KANE, PA, 16735",200,1,,2026-06-05T03:21:45.659550+00:00
b25e221042c7f4f9cfb5,241301__2024,241301,2024,LAKEWOOD HEALTH CENTER,MN,external_geocoder_required_no_local_candidate,address_only,"600 MAIN AVENUE S, BAUDETTE, MN, 56623",200,1,,2026-06-05T03:21:45.906895+00:00
ba1d758dadbe8d00be11,371331__2023,371331,2023,DRUMRIGHT REGIONAL HOSPITAL,OK,external_geocoder_required_no_local_candidate,address_only,"610 WEST BYPASS, DRUMRIGHT, OK, 74030",200,0,,2026-06-05T03:21:46.470691+00:00
18907708dad127b1cca1,371331__2023,371331,2023,DRUMRIGHT REGIONAL HOSPITAL,OK,external_geocoder_required_no_local_candidate,provider_address,"DRUMRIGHT REGIONAL HOSPITAL, 610 WEST BYPASS, DRUMRIGHT, OK, 74030",200,0,,2026-06-05T03:21:48.187484+00:00
939c37c379af89e8c55b,371331__2023,371331,2023,DRUMRIGHT REGIONAL HOSPITAL,OK,external_geocoder_required_no_local_candidate,address_no_zip,"610 WEST BYPASS, DRUMRIGHT, OK",200,0,,2026-06-05T03:21:49.684979+00:00
28a4a8cfaedd643f7892,371331__2023,371331,2023,DRUMRIGHT REGIONAL HOSPITAL,OK,external_geocoder_required_no_local_candidate,provider_city_zip,"DRUMRIGHT REGIONAL HOSPITAL, DRUMRIGHT, OK, 74030",200,1,,2026-06-05T03:21:51.120586+00:00
1598ef76dca14aaaea65,371303__2024,371303,2024,ROGER MILLS MEMORIAL HOSPITAL,OK,external_geocoder_required_no_local_candidate,address_only,"501 SOUTH LL MALES AVENUE, CHEYENNE, OK, 73628",200,0,,2026-06-05T03:21:51.552705+00:00
c8ce35bbd32b45db7d6b,371303__2024,371303,2024,ROGER MILLS MEMORIAL HOSPITAL,OK,external_geocoder_required_no_local_candidate,provider_address,"ROGER MILLS MEMORIAL HOSPITAL, 501 SOUTH LL MALES AVENUE, CHEYENNE, OK, 73628",200,0,,2026-06-05T03:21:53.371396+00:00
e3df2f79ed7dc794bbcc,371303__2024,371303,2024,ROGER MILLS MEMORIAL HOSPITAL,OK,external_geocoder_required_no_local_candidate,address_no_zip,"501 SOUTH LL MALES AVENUE, CHEYENNE, OK",200,0,,2026-06-05T03:21:55.136183+00:00
f73427ec93e8ace2df27,371303__2024,371303,2024,ROGER MILLS MEMORIAL HOSPITAL,OK,external_geocoder_required_no_local_candidate,provider_city_zip,"ROGER MILLS MEMORIAL HOSPITAL, CHEYENNE, OK, 73628",200,1,,2026-06-05T03:21:56.768645+00:00
148f611986e008b05e2c,670285__2023,670285,2023,KINGWOOD EMERGENCY HOSPITAL,TX,external_geocoder_required_no_local_candidate,address_only,"23330 HIGHWAY 59 N, KINGWOOD, TX, 77339",200,0,,2026-06-05T03:21:57.486234+00:00
c2a974e27cd3cdca6e4b,670285__2023,670285,2023,KINGWOOD EMERGENCY HOSPITAL,TX,external_geocoder_required_no_local_candidate,provider_address,"KINGWOOD EMERGENCY HOSPITAL, 23330 HIGHWAY 59 N, KINGWOOD, TX, 77339",200,0,,2026-06-05T03:21:58.969333+00:00
6ea2a9dfb43eaf45a6b5,670285__2023,670285,2023,KINGWOOD EMERGENCY HOSPITAL,TX,external_geocoder_required_no_local_candidate,address_no_zip,"23330 HIGHWAY 59 N, KINGWOOD, TX",200,0,,2026-06-05T03:22:00.468692+00:00
599b53700dd912c8eda0,670285__2023,670285,2023,KINGWOOD EMERGENCY HOSPITAL,TX,external_geocoder_required_no_local_candidate,provider_city_zip,"KINGWOOD EMERGENCY HOSPITAL, KINGWOOD, TX, 77339",200,0,,2026-06-05T03:22:02.070741+00:00
a99eaf6eca9dee1be9ee,244016__2023,244016,2023,PRAIRIECARE,MN,external_geocoder_required_no_local_candidate,address_only,"9400 ZANE AVE N, BROOKLYN PARK, MN, 55443",200,2,,2026-06-05T03:22:03.675772+00:00
16d4d31437b544b10b73,414003__2023,414003,2023,EMMA P BRADLEY HOSPITAL,RI,external_geocoder_required_no_local_candidate,address_only,"1011 VETERANS MEMORIAL PARKWAY, EAST PROVIDENCE, RI, 02915",200,2,,2026-06-05T03:22:04.287473+00:00
180a5004c771eb789b7d,453317__2023,453317,2023,COOK CHILDREN CARE,TX,external_geocoder_required_no_local_candidate,address_only,"4100 W UNIVERSITY DR, PROSPER, TX, 75078",200,1,,2026-06-05T03:22:04.713270+00:00
351d77840415be3d1168,453317__2023,453317,2023,COOK CHILDREN CARE,TX,external_geocoder_required_no_local_candidate,provider_address,"COOK CHILDREN CARE, 4100 W UNIVERSITY DR, PROSPER, TX, 75078",200,0,,2026-06-05T03:22:06.520696+00:00
832ee2d80219b6bd4100,453317__2023,453317,2023,COOK CHILDREN CARE,TX,external_geocoder_required_no_local_candidate,address_no_zip,"4100 W UNIVERSITY DR, PROSPER, TX",200,3,,2026-06-05T03:22:08.158201+00:00
61019ef69e7795caca49,453317__2023,453317,2023,COOK CHILDREN CARE,TX,external_geocoder_required_no_local_candidate,provider_city_zip,"COOK CHILDREN CARE, PROSPER, TX, 75078",200,0,,2026-06-05T03:22:09.691269+00:00
bbe1700b5f94290d22de,464007__2024,464007,2024,BENCHMARK BEHAVIORAL HEALTH SYSTEM I,UT,external_geocoder_required_no_local_candidate,address_only,"592 WEST 1350 SOUTH, WOOD CROSS, UT, 84087",200,0,,2026-06-05T03:22:11.497245+00:00
df3ae78aaf4ef4d8c496,464007__2024,464007,2024,BENCHMARK BEHAVIORAL HEALTH SYSTEM I,UT,external_geocoder_required_no_local_candidate,provider_address,"BENCHMARK BEHAVIORAL HEALTH SYSTEM I, 592 WEST 1350 SOUTH, WOOD CROSS, UT, 84087",200,0,,2026-06-05T03:22:12.982691+00:00
5232b389cd084e3b1a7a,464007__2024,464007,2024,BENCHMARK BEHAVIORAL HEALTH SYSTEM I,UT,external_geocoder_required_no_local_candidate,address_no_zip,"592 WEST 1350 SOUTH, WOOD CROSS, UT",200,0,,2026-06-05T03:22:14.575425+00:00
e923035e06f75f6e3ae5,464007__2024,464007,2024,BENCHMARK BEHAVIORAL HEALTH SYSTEM I,UT,external_geocoder_required_no_local_candidate,provider_city_zip,"BENCHMARK BEHAVIORAL HEALTH SYSTEM I, WOOD CROSS, UT, 84087",200,0,,2026-06-05T03:22:16.099340+00:00
2282e11988f3510457c6,493300__2024,493300,2024,CUMBERLAND HOSPITAL LLC,VA,external_geocoder_required_no_local_candidate,address_only,"9407 CUMBERLAND RD, NEW KENT, VA, 23124",200,3,,2026-06-05T03:22:17.726487+00:00
582cf94f590bcd9bebc5,514011__2023,514011,2023,HIGHLAND CLARKSBURG HOSPITAL INC,WV,external_geocoder_required_no_local_candidate,address_only,"3 HOSPITAL PLAZA, CLARKSBURG, WV, 26301",200,1,,2026-06-05T03:22:18.061874+00:00
b01a7fc53b68ee3b9df1,400109__2023,400109,2023,HOSPITAL HIMA SAN PABLO BAYAMON,PR,external_geocoder_required_no_local_candidate,address_only,"SANTA CRUZ # 70, BAYAMON, PR, 00959",200,2,,2026-06-05T03:22:18.564306+00:00
c73ac6a3bfa15b6dfa6d,400118__2023,400118,2023,DOCTOR CENTER HOSPITAL MANATI INC.,PR,external_geocoder_required_no_local_candidate,address_only,"CARR. #2, MANATI, PR, 00674",200,1,,2026-06-05T03:22:19.012358+00:00
853cd701085c037637a7,400118__2023,400118,2023,DOCTOR CENTER HOSPITAL MANATI INC.,PR,external_geocoder_required_no_local_candidate,provider_address,"DOCTOR CENTER HOSPITAL MANATI INC., CARR. #2, MANATI, PR, 00674",200,0,,2026-06-05T03:22:20.667980+00:00
ae267201e6af683230ec,400118__2023,400118,2023,DOCTOR CENTER HOSPITAL MANATI INC.,PR,external_geocoder_required_no_local_candidate,address_no_zip,"CARR. #2, MANATI, PR",200,2,,2026-06-05T03:22:22.292066+00:00
bec6e4746df84d925050,400118__2023,400118,2023,DOCTOR CENTER HOSPITAL MANATI INC.,PR,external_geocoder_required_no_local_candidate,provider_city_zip,"DOCTOR CENTER HOSPITAL MANATI INC., MANATI, PR, 00674",200,0,,2026-06-05T03:22:23.797559+00:00
cd4f56b2a7c4a40d93d6,650003__2023,650003,2023,GUAM REGIONAL MEDICAL CITY,GU,external_geocoder_required_no_local_candidate,address_only,"133 ROUTE 3, DEDEDO, GU, 96929",200,0,,2026-06-05T03:22:25.278579+00:00
9faebd20f80b934e918d,650003__2023,650003,2023,GUAM REGIONAL MEDICAL CITY,GU,external_geocoder_required_no_local_candidate,provider_address,"GUAM REGIONAL MEDICAL CITY, 133 ROUTE 3, DEDEDO, GU, 96929",200,0,,2026-06-05T03:22:26.981309+00:00
d9fa66b7307c63a6c2b4,650003__2023,650003,2023,GUAM REGIONAL MEDICAL CITY,GU,external_geocoder_required_no_local_candidate,address_no_zip,"133 ROUTE 3, DEDEDO, GU",200,0,,2026-06-05T03:22:28.594007+00:00
b45f51a9bbff869892e9,650003__2023,650003,2023,GUAM REGIONAL MEDICAL CITY,GU,external_geocoder_required_no_local_candidate,provider_city_zip,"GUAM REGIONAL MEDICAL CITY, DEDEDO, GU, 96929",200,1,,2026-06-05T03:22:30.016553+00:00
1a9ff9bba9d5614ce3af,404004__2023,404004,2023,FIRST HOSPITAL PANAMERICANO,PR,external_geocoder_required_no_local_candidate,address_only,"STATE ROAD #787, CIDRA, PR, 00739",200,0,,2026-06-05T03:22:31.726678+00:00
f149dd96cc6b5552a904,404004__2023,404004,2023,FIRST HOSPITAL PANAMERICANO,PR,external_geocoder_required_no_local_candidate,provider_address,"FIRST HOSPITAL PANAMERICANO, STATE ROAD #787, CIDRA, PR, 00739",200,0,,2026-06-05T03:22:33.332622+00:00
7ead6861a2585cc6c9a3,404004__2023,404004,2023,FIRST HOSPITAL PANAMERICANO,PR,external_geocoder_required_no_local_candidate,address_no_zip,"STATE ROAD #787, CIDRA, PR",200,0,,2026-06-05T03:22:34.864023+00:00
9056dba3c95798342309,404004__2023,404004,2023,FIRST HOSPITAL PANAMERICANO,PR,external_geocoder_required_no_local_candidate,provider_city_zip,"FIRST HOSPITAL PANAMERICANO, CIDRA, PR, 00739",200,1,,2026-06-05T03:22:36.252979+00:00
38d25f0e9480b522792e,400112__2024,400112,2024,HOSPITAL UPR,PR,external_geocoder_required_no_local_candidate,address_only,"STREET 3 KM 8.3 65 INFANTERIA AVE., CAROLINA, PR, 00984",200,0,,2026-06-05T03:22:37.797442+00:00
9a9739729c6d66ef01f5,400112__2024,400112,2024,HOSPITAL UPR,PR,external_geocoder_required_no_local_candidate,provider_address,"HOSPITAL UPR, STREET 3 KM 8.3 65 INFANTERIA AVE., CAROLINA, PR, 00984",200,0,,2026-06-05T03:22:39.454449+00:00
20cb2be8f9c0a72cb751,400112__2024,400112,2024,HOSPITAL UPR,PR,external_geocoder_required_no_local_candidate,address_no_zip,"STREET 3 KM 8.3 65 INFANTERIA AVE., CAROLINA, PR",200,0,,2026-06-05T03:22:41.099846+00:00
0a401980384564f3674d,400112__2024,400112,2024,HOSPITAL UPR,PR,external_geocoder_required_no_local_candidate,provider_city_zip,"HOSPITAL UPR, CAROLINA, PR, 00984",200,1,,2026-06-05T03:22:43.025284+00:00
0e61a50036ab9e9b3167,400032__2023,400032,2023,BAYAMON MEDICAL CENTER,PR,external_geocoder_required_no_local_candidate,address_only,"CARR. #2 KM. 11.7, BAYAMON, PR, 00960",200,0,,2026-06-05T03:22:44.943352+00:00
661fea97afe6663f4ecb,400032__2023,400032,2023,BAYAMON MEDICAL CENTER,PR,external_geocoder_required_no_local_candidate,provider_address,"BAYAMON MEDICAL CENTER, CARR. #2 KM. 11.7, BAYAMON, PR, 00960",200,0,,2026-06-05T03:22:46.474045+00:00
2efe350f0e85e957afd9,400032__2023,400032,2023,BAYAMON MEDICAL CENTER,PR,external_geocoder_required_no_local_candidate,address_no_zip,"CARR. #2 KM. 11.7, BAYAMON, PR",200,0,,2026-06-05T03:22:48.375942+00:00
90f33f04337b443d056d,400032__2023,400032,2023,BAYAMON MEDICAL CENTER,PR,external_geocoder_required_no_local_candidate,provider_city_zip,"BAYAMON MEDICAL CENTER, BAYAMON, PR, 00960",200,1,,2026-06-05T03:22:49.817466+00:00
dd6e249a1bb05ae24283,650001__2023,650001,2023,GUAM MEMORIAL HOSPITAL,GU,external_geocoder_required_no_local_candidate,address_only,"850 GOVERNOR CARLOS G CAMACHO RD, OKA TAMUNING, GU, 96911",200,0,,2026-06-05T03:22:51.367924+00:00
319f912f730f9b8f8f47,650001__2023,650001,2023,GUAM MEMORIAL HOSPITAL,GU,external_geocoder_required_no_local_candidate,provider_address,"GUAM MEMORIAL HOSPITAL, 850 GOVERNOR CARLOS G CAMACHO RD, OKA TAMUNING, GU, 96911",200,0,,2026-06-05T03:22:53.185348+00:00
f6f2e5de9730647938dd,650001__2023,650001,2023,GUAM MEMORIAL HOSPITAL,GU,external_geocoder_required_no_local_candidate,address_no_zip,"850 GOVERNOR CARLOS G CAMACHO RD, OKA TAMUNING, GU",200,0,,2026-06-05T03:22:54.718821+00:00
87227345f1a254f1a13d,650001__2023,650001,2023,GUAM MEMORIAL HOSPITAL,GU,external_geocoder_required_no_local_candidate,provider_city_zip,"GUAM MEMORIAL HOSPITAL, OKA TAMUNING, GU, 96911",200,0,,2026-06-05T03:22:56.368581+00:00
c9e96a01ab47f343e6b3,390156__2024,390156,2024,MERCY CATHOLIC MEDICAL CENTER,PA,external_geocoder_required_no_local_candidate,address_only,"LANSDOWNE AVE & BAILEY RD., DARBY, PA, 19023",200,0,,2026-06-05T03:22:57.933828+00:00
2ad4bbcbe9205e9647fc,390156__2024,390156,2024,MERCY CATHOLIC MEDICAL CENTER,PA,external_geocoder_required_no_local_candidate,provider_address,"MERCY CATHOLIC MEDICAL CENTER, LANSDOWNE AVE & BAILEY RD., DARBY, PA, 19023",200,0,,2026-06-05T03:22:59.556000+00:00
317fb88011011b7fb022,390156__2024,390156,2024,MERCY CATHOLIC MEDICAL CENTER,PA,external_geocoder_required_no_local_candidate,address_no_zip,"LANSDOWNE AVE & BAILEY RD., DARBY, PA",200,0,,2026-06-05T03:23:01.215691+00:00
139191d1d5ef0c8ef9c4,390156__2024,390156,2024,MERCY CATHOLIC MEDICAL CENTER,PA,external_geocoder_required_no_local_candidate,provider_city_zip,"MERCY CATHOLIC MEDICAL CENTER, DARBY, PA, 19023",200,0,,2026-06-05T03:23:02.854700+00:00
89214586b1034302c2e4,400019__2023,400019,2023,HOSPITAL PAVIA SANTURCE,PR,external_geocoder_required_no_local_candidate,address_only,"ASIA STREET, SANTURCE, PR, 00910",200,0,,2026-06-05T03:23:04.246153+00:00
0f6d326ac8252e48cf72,400019__2023,400019,2023,HOSPITAL PAVIA SANTURCE,PR,external_geocoder_required_no_local_candidate,provider_address,"HOSPITAL PAVIA SANTURCE, ASIA STREET, SANTURCE, PR, 00910",200,0,,2026-06-05T03:23:05.945259+00:00
aa5b98f44915a0711c9e,400019__2023,400019,2023,HOSPITAL PAVIA SANTURCE,PR,external_geocoder_required_no_local_candidate,address_no_zip,"ASIA STREET, SANTURCE, PR",200,0,,2026-06-05T03:23:07.452084+00:00
be97dbcf3d9afb12f0a7,400019__2023,400019,2023,HOSPITAL PAVIA SANTURCE,PR,external_geocoder_required_no_local_candidate,provider_city_zip,"HOSPITAL PAVIA SANTURCE, SANTURCE, PR, 00910",200,1,,2026-06-05T03:23:09.018222+00:00
37c03421bc9daab62c68,480001__2023,480001,2023,ROY L SCHNEIDER HOSPITAL,VI,external_geocoder_required_no_local_candidate,address_only,"9048 SUGAR ESTATE, ST. THOMAS, VI, 00801",200,0,,2026-06-05T03:23:10.943019+00:00
4daa1d1a00d6fd933320,480001__2023,480001,2023,ROY L SCHNEIDER HOSPITAL,VI,external_geocoder_required_no_local_candidate,provider_address,"ROY L SCHNEIDER HOSPITAL, 9048 SUGAR ESTATE, ST. THOMAS, VI, 00801",200,0,,2026-06-05T03:23:12.494430+00:00
e6a06a079b10959db713,480001__2023,480001,2023,ROY L SCHNEIDER HOSPITAL,VI,external_geocoder_required_no_local_candidate,address_no_zip,"9048 SUGAR ESTATE, ST. THOMAS, VI",200,0,,2026-06-05T03:23:14.309496+00:00
0b3c8ce903ad48349487,480001__2023,480001,2023,ROY L SCHNEIDER HOSPITAL,VI,external_geocoder_required_no_local_candidate,provider_city_zip,"ROY L SCHNEIDER HOSPITAL, ST. THOMAS, VI, 00801",200,0,,2026-06-05T03:23:16.127043+00:00
2cab1d11af8e4bce5577,400048__2024,400048,2024,HOSPITAL MENONITA GUAYAMA,PR,external_geocoder_required_no_local_candidate,address_only,"AVE PEDRO ALBIZU CAMPOS, GUAYAMA, PR, 00785",200,0,,2026-06-05T03:23:17.670232+00:00
20e835e18085a11a104d,400048__2024,400048,2024,HOSPITAL MENONITA GUAYAMA,PR,external_geocoder_required_no_local_candidate,provider_address,"HOSPITAL MENONITA GUAYAMA, AVE PEDRO ALBIZU CAMPOS, GUAYAMA, PR, 00785",200,0,,2026-06-05T03:23:19.277744+00:00
b3e7579c760121ea18f3,400048__2024,400048,2024,HOSPITAL MENONITA GUAYAMA,PR,external_geocoder_required_no_local_candidate,address_no_zip,"AVE PEDRO ALBIZU CAMPOS, GUAYAMA, PR",200,0,,2026-06-05T03:23:20.860818+00:00
eb5d149928f5165831cc,400048__2024,400048,2024,HOSPITAL MENONITA GUAYAMA,PR,external_geocoder_required_no_local_candidate,provider_city_zip,"HOSPITAL MENONITA GUAYAMA, GUAYAMA, PR, 00785",200,1,,2026-06-05T03:23:22.253404+00:00
46630fe48dacfcf853e7,400102__2023,400102,2023,DOCTORS CENTER HOSPITAL BAYAMON,PR,external_geocoder_required_no_local_candidate,address_only,"STREET J-9 EXT. HERMANAS DAVILA, BAYAMON, PR, 00956",200,0,,2026-06-05T03:23:24.067050+00:00
94688a9d69c1d115250c,400102__2023,400102,2023,DOCTORS CENTER HOSPITAL BAYAMON,PR,external_geocoder_required_no_local_candidate,provider_address,"DOCTORS CENTER HOSPITAL BAYAMON, STREET J-9 EXT. HERMANAS DAVILA, BAYAMON, PR, 00956",200,0,,2026-06-05T03:23:25.770303+00:00
53e90ec59b6610e2d92f,400102__2023,400102,2023,DOCTORS CENTER HOSPITAL BAYAMON,PR,external_geocoder_required_no_local_candidate,address_no_zip,"STREET J-9 EXT. HERMANAS DAVILA, BAYAMON, PR",200,0,,2026-06-05T03:23:27.452477+00:00
b789298ce50d59f624e3,400102__2023,400102,2023,DOCTORS CENTER HOSPITAL BAYAMON,PR,external_geocoder_required_no_local_candidate,provider_city_zip,"DOCTORS CENTER HOSPITAL BAYAMON, BAYAMON, PR, 00956",200,2,,2026-06-05T03:23:28.992096+00:00
1e9d6194e73dab7f06c5,394056__2024,394056,2024,TOWER BEHAVIORAL HEALTH,PA,external_geocoder_required_no_local_candidate,address_only,"201 WELLNESS WAY, READING, PA, 19605",200,0,,2026-06-05T03:23:30.692276+00:00
cd56ad9efeabd5302fde,394056__2024,394056,2024,TOWER BEHAVIORAL HEALTH,PA,external_geocoder_required_no_local_candidate,provider_address,"TOWER BEHAVIORAL HEALTH, 201 WELLNESS WAY, READING, PA, 19605",200,0,,2026-06-05T03:23:32.414543+00:00
cd3c7155c66d1b4735c6,394056__2024,394056,2024,TOWER BEHAVIORAL HEALTH,PA,external_geocoder_required_no_local_candidate,address_no_zip,"201 WELLNESS WAY, READING, PA",200,0,,2026-06-05T03:23:34.150513+00:00
6334e38596f87751b6a3,394056__2024,394056,2024,TOWER BEHAVIORAL HEALTH,PA,external_geocoder_required_no_local_candidate,provider_city_zip,"TOWER BEHAVIORAL HEALTH, READING, PA, 19605",200,0,,2026-06-05T03:23:35.620851+00:00
2ea1c26836cbc1be1e03,400004__2024,400004,2024,ASOCIACION HOSPITAL DEL MAESTRO,PR,external_geocoder_required_no_local_candidate,address_only,"SERGIO CUEVAS BUSTAMTE, SANJUAN, PR, 00969",200,0,,2026-06-05T03:23:37.156756+00:00
8706e8303571f84d1b33,400004__2024,400004,2024,ASOCIACION HOSPITAL DEL MAESTRO,PR,external_geocoder_required_no_local_candidate,provider_address,"ASOCIACION HOSPITAL DEL MAESTRO, SERGIO CUEVAS BUSTAMTE, SANJUAN, PR, 00969",200,0,,2026-06-05T03:23:38.552963+00:00
3b7140d86cf0ac4858be,400004__2024,400004,2024,ASOCIACION HOSPITAL DEL MAESTRO,PR,external_geocoder_required_no_local_candidate,address_no_zip,"SERGIO CUEVAS BUSTAMTE, SANJUAN, PR",200,0,,2026-06-05T03:23:40.065631+00:00
3c4dd71ae5e4bc7acdc0,400004__2024,400004,2024,ASOCIACION HOSPITAL DEL MAESTRO,PR,external_geocoder_required_no_local_candidate,provider_city_zip,"ASOCIACION HOSPITAL DEL MAESTRO, SANJUAN, PR, 00969",200,0,,2026-06-05T03:23:41.443921+00:00
