spotcheck_priority,spotcheck_reason,recommended_action,spotcheck_acceptance_status,spotcheck_acceptance_evidence,spotcheck_accepted,normalized_business_street,normalized_snapshot_street,snapshot_token_coverage,queue_row_id,entity_name,primary_ticker,filing_date,form_type,filing_accession,business_street,business_city,business_state,business_zip,current_snapshot_business_street,current_snapshot_business_city,current_snapshot_business_state,current_snapshot_business_zip,current_snapshot_fips,current_snapshot_county_name,filing_document_cache_path,fips,county_name,geocode_confidence,address_key
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,1 CORPORATE CTR,1 CORPORATE CTR,1.0,sec_pit_0388,GABELLI GLOBAL UTILITY & INCOME TRUST,GLU,2010-03-31,8-K,0001341004-10-000619,One Corporate Center,Rye,NY,10580-1422,ONE CORPORATE CENTER,RYE,NY,10580,36119,Westchester County,data/raw/sec_edgar_hq/filing_documents/CIK0001282957/000134100410000619/utility.htm,36119,Westchester County,1.0,ONE CORPORATE CENTER|RYE|NY|10580-1422
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,1 CORPORATE CTR,1 CORPORATE CTR,1.0,sec_pit_0389,GABELLI GLOBAL UTILITY & INCOME TRUST,GLU,2010-09-21,8-K,0001341004-10-001610,One Corporate Center,Rye,NY,10580-1422,ONE CORPORATE CENTER,RYE,NY,10580,36119,Westchester County,data/raw/sec_edgar_hq/filing_documents/CIK0001282957/000134100410001610/gabelli-utility_form8k.htm,36119,Westchester County,1.0,ONE CORPORATE CENTER|RYE|NY|10580-1422
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,1 CORPORATE CTR,1 CORPORATE CTR,1.0,sec_pit_0390,GABELLI GLOBAL UTILITY & INCOME TRUST,GLU,2026-05-07,8-K,0001829126-26-004784,One Corporate Center,Rye,NY,10580,ONE CORPORATE CENTER,RYE,NY,10580,36119,Westchester County,data/raw/sec_edgar_hq/filing_documents/CIK0001282957/000182912626004784/glu_8k.htm,36119,Westchester County,1.0,ONE CORPORATE CENTER|RYE|NY|10580
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,2290 N 1ST ST STE 201,2290 N 1ST ST STE 201,1.0,sec_pit_0187,"GCT Semiconductor Holding, Inc.",GCTS,2026-03-25,10-K,0001193125-26-124183,"2290 North 1st Street, Suite 201",San Jose,CA,95131,2290 NORTH 1ST STREET SUITE 201,SAN JOSE,CA,95131,06085,Santa Clara County,data/raw/sec_edgar_hq/filing_documents/CIK0001851961/000119312526124183/gcts-20251231.htm,06085,Santa Clara County,1.0,"2290 NORTH 1ST STREET, SUITE 201|SAN JOSE|CA|95131"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,2290 N 1ST ST STE 201,2290 N 1ST ST STE 201,1.0,sec_pit_0396,"GCT Semiconductor Holding, Inc.",GCTS,2026-05-12,10-Q,0001193125-26-219536,"2290 North 1st Street, Suite 201",San Jose,CA,95131,2290 NORTH 1ST STREET SUITE 201,SAN JOSE,CA,95131,06085,Santa Clara County,data/raw/sec_edgar_hq/filing_documents/CIK0001851961/000119312526219536/gcts-20260331.htm,06085,Santa Clara County,1.0,"2290 NORTH 1ST STREET, SUITE 201|SAN JOSE|CA|95131"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,2788 SAN TOMAS EXPRESSWAY,2788 SAN TOMAS EXPRESSWAY,1.0,sec_pit_0195,NVIDIA CORP,NVDA,2026-02-25,10-K,0001045810-26-000021,2788 San Tomas Expressway,Santa Clara,CA,95051,2788 SAN TOMAS EXPRESSWAY,SANTA CLARA,CA,95051,06085,Santa Clara County,data/raw/sec_edgar_hq/filing_documents/CIK0001045810/000104581026000021/nvda-20260125.htm,06085,Santa Clara County,1.0,2788 SAN TOMAS EXPRESSWAY|SANTA CLARA|CA|95051
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,2788 SAN TOMAS EXPRESSWAY,2788 SAN TOMAS EXPRESSWAY,1.0,sec_pit_0404,NVIDIA CORP,NVDA,2026-05-20,10-Q,0001045810-26-000052,2788 San Tomas Expressway,Santa Clara,CA,95051,2788 SAN TOMAS EXPRESSWAY,SANTA CLARA,CA,95051,06085,Santa Clara County,data/raw/sec_edgar_hq/filing_documents/CIK0001045810/000104581026000052/nvda-20260426.htm,06085,Santa Clara County,1.0,2788 SAN TOMAS EXPRESSWAY|SANTA CLARA|CA|95051
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,5401 VIRGINIA WAY,5401 VIRGINIA WAY,1.0,sec_pit_0197,TRACTOR SUPPLY CO /DE/,TSCO,2026-02-19,10-K,0000916365-26-000014,5401 Virginia Way,Brentwood,TN,37027,5401 VIRGINIA WAY,BRENTWOOD,TN,37027,47187,Williamson County,data/raw/sec_edgar_hq/filing_documents/CIK0000916365/000091636526000014/tsco-20251227.htm,47187,Williamson County,1.0,5401 VIRGINIA WAY|BRENTWOOD|TN|37027
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,5401 VIRGINIA WAY,5401 VIRGINIA WAY,1.0,sec_pit_0406,TRACTOR SUPPLY CO /DE/,TSCO,2026-05-07,10-Q,0000916365-26-000024,5401 Virginia Way,Brentwood,TN,37027,5401 VIRGINIA WAY,BRENTWOOD,TN,37027,47187,Williamson County,data/raw/sec_edgar_hq/filing_documents/CIK0000916365/000091636526000024/tsco-20260328.htm,47187,Williamson County,1.0,5401 VIRGINIA WAY|BRENTWOOD|TN|37027
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,1 CUSTOMER DR,1 CUSTOMER DR,1.0,sec_pit_0410,Walmart Inc.,WMT,2026-05-21,8-K,0000104169-26-000095,1 Customer Drive,Bentonville,AR,72716,1 CUSTOMER DRIVE,BENTONVILLE,AR,72716,05007,Benton County,data/raw/sec_edgar_hq/filing_documents/CIK0000104169/000010416926000095/wmt-20260521.htm,05007,Benton County,0.98,1 CUSTOMER DRIVE|BENTONVILLE|AR|72716
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_parsed_street_embedded_in_snapshot,parsed filing street appears inside the snapshot street text,True,1595 WYNKOOP ST STE 800,ATTN PAUL OLDHAM 1595 WYNKOOP ST STE 800,0.571,sec_pit_0208,ADVANCED ENERGY INDUSTRIES INC,AEIS,2026-05-18,8-K,0001104659-26-063191,"1595 Wynkoop Street , Suite 800",Denver,CO,80202,"ATTN:  PAUL OLDHAM 1595 WYNKOOP ST, SUITE 800",DENVER,CO,80202,08031,Denver County,data/raw/sec_edgar_hq/filing_documents/CIK0000927003/000110465926063191/tm2612734d5_8k.htm,08031,Denver County,1.0,"1595 WYNKOOP STREET , SUITE 800|DENVER|CO|80202"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_same_street_number_unit_variation,street number matches; remaining difference is unit/floor/text normalization,True,405 COLORADO ST STE 1800,405 COLORADO ST #1800,0.75,sec_pit_0020,ASURE SOFTWARE INC,ASUR,2026-02-26,10-K,0001628280-26-012270,"405 Colorado Street, Suite 1800",Austin,TX,78701,405 COLORADO ST #1800,AUSTIN,TX,78701,48453,Travis County,data/raw/sec_edgar_hq/filing_documents/CIK0000884144/000162828026012270/asur-20251231.htm,48453,Travis County,1.0,"405 COLORADO STREET, SUITE 1800|AUSTIN|TX|78701"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_same_street_number_unit_variation,street number matches; remaining difference is unit/floor/text normalization,True,405 COLORADO ST STE 1800,405 COLORADO ST #1800,0.75,sec_pit_0220,ASURE SOFTWARE INC,ASUR,2026-04-30,10-Q,0001628280-26-028860,"405 Colorado Street, Suite 1800",Austin,TX,78701,405 COLORADO ST #1800,AUSTIN,TX,78701,48453,Travis County,data/raw/sec_edgar_hq/filing_documents/CIK0000884144/000162828026028860/asur-20260331.htm,48453,Travis County,1.0,"405 COLORADO STREET, SUITE 1800|AUSTIN|TX|78701"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_same_street_number_unit_variation,street number matches; remaining difference is unit/floor/text normalization,True,405 COLORADO ST STE 1800,405 COLORADO ST #1800,0.75,sec_pit_0221,ASURE SOFTWARE INC,ASUR,2026-05-13,8-K,0001628280-26-034245,"405 Colorado Street, Suite 1800",Austin,TX,78701,405 COLORADO ST #1800,AUSTIN,TX,78701,48453,Travis County,data/raw/sec_edgar_hq/filing_documents/CIK0000884144/000162828026034245/asur-20260512.htm,48453,Travis County,1.0,"405 COLORADO STREET, SUITE 1800|AUSTIN|TX|78701"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,1800 3 LINCOLN CTR 5430 LBJ FREEWAY,1800 3 LINCOLN CTR 5430 LBJ FREEWAY,1.0,sec_pit_0223,ATMOS ENERGY CORP,ATO,2026-05-06,8-K,0000731802-26-000086,1800 Three Lincoln Centre 5430 LBJ Freeway,Dallas,TX,75240,1800 THREE LINCOLN CTR 5430 LBJ FREEWAY,DALLAS,TX,75240,48113,Dallas County,data/raw/sec_edgar_hq/filing_documents/CIK0000731802/000073180226000086/ato-20260506.htm,48113,Dallas County,1.0,1800 THREE LINCOLN CENTRE 5430 LBJ FREEWAY|DALLAS|TX|75240
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,1800 3 LINCOLN CTR 5430 LBJ FREEWAY,1800 3 LINCOLN CTR 5430 LBJ FREEWAY,1.0,sec_pit_0222,ATMOS ENERGY CORP,ATO,2026-05-06,10-Q,0000731802-26-000089,1800 Three Lincoln Centre 5430 LBJ Freeway,Dallas,TX,75240,1800 THREE LINCOLN CTR 5430 LBJ FREEWAY,DALLAS,TX,75240,48113,Dallas County,data/raw/sec_edgar_hq/filing_documents/CIK0000731802/000073180226000089/ato-20260331.htm,48113,Dallas County,1.0,1800 THREE LINCOLN CENTRE 5430 LBJ FREEWAY|DALLAS|TX|75240
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_parsed_street_embedded_in_snapshot,parsed filing street appears inside the snapshot street text,True,123 S FRONT ST,123 S FRONT ST DEPT 8074,0.667,sec_pit_0025,AUTOZONE INC,AZO,2017-10-25,10-K,0001193125-17-319357,123 South Front Street,Memphis,TN,38103,123 SOUTH FRONT ST DEPT 8074,MEMPHIS,TN,38103,47157,Shelby County,data/raw/sec_edgar_hq/filing_documents/CIK0000866787/000119312517319357/d447746d10k.htm,47157,Shelby County,1.0,123 SOUTH FRONT STREET|MEMPHIS|TN|38103
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_parsed_street_embedded_in_snapshot,parsed filing street appears inside the snapshot street text,True,123 S FRONT ST,123 S FRONT ST DEPT 8074,0.667,sec_pit_0026,AUTOZONE INC,AZO,2018-10-24,10-K,0001193125-18-306452,123 South Front Street,Memphis,TN,38103,123 SOUTH FRONT ST DEPT 8074,MEMPHIS,TN,38103,47157,Shelby County,data/raw/sec_edgar_hq/filing_documents/CIK0000866787/000119312518306452/d597971d10k.htm,47157,Shelby County,1.0,123 SOUTH FRONT STREET|MEMPHIS|TN|38103
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_parsed_street_embedded_in_snapshot,parsed filing street appears inside the snapshot street text,True,123 S FRONT ST,123 S FRONT ST DEPT 8074,0.667,sec_pit_0027,AUTOZONE INC,AZO,2025-10-27,10-K,0001104659-25-102611,123 South Front Street,Memphis,TN,38103,123 SOUTH FRONT ST DEPT 8074,MEMPHIS,TN,38103,47157,Shelby County,data/raw/sec_edgar_hq/filing_documents/CIK0000866787/000110465925102611/azo-20250830x10k.htm,47157,Shelby County,1.0,123 SOUTH FRONT STREET|MEMPHIS|TN|38103
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_parsed_street_embedded_in_snapshot,parsed filing street appears inside the snapshot street text,True,123 S FRONT ST,123 S FRONT ST DEPT 8074,0.667,sec_pit_0226,AUTOZONE INC,AZO,2026-03-20,10-Q,0001104659-26-032757,123 South Front Street,Memphis,TN,38103,123 SOUTH FRONT ST DEPT 8074,MEMPHIS,TN,38103,47157,Shelby County,data/raw/sec_edgar_hq/filing_documents/CIK0000866787/000110465926032757/azo-20260214x10q.htm,47157,Shelby County,1.0,123 SOUTH FRONT STREET|MEMPHIS|TN|38103
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,5918 W COURTYARD DR STE 500,5918 W COURTYARD DR STE 500,1.0,sec_pit_0233,Atlas Energy Solutions Inc.,AESI,2023-10-31,10-Q,0000950170-23-056532,"5918 W. Courtyard Drive , Suite 500",Austin,TX,78730,5918 WEST COURTYARD DRIVE SUITE 500,AUSTIN,TX,78730,48453,Travis County,data/raw/sec_edgar_hq/filing_documents/CIK0001984060/000095017023056532/aesi-20230930.htm,48453,Travis County,1.0,"5918 W. COURTYARD DRIVE , SUITE 500|AUSTIN|TX|78730"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,5918 W COURTYARD DR STE 500,5918 W COURTYARD DR STE 500,1.0,sec_pit_0034,Atlas Energy Solutions Inc.,AESI,2024-02-27,10-K,0000950170-24-021342,"5918 W. Courtyard Drive, Suite 500",Austin,TX,78730,5918 WEST COURTYARD DRIVE SUITE 500,AUSTIN,TX,78730,48453,Travis County,data/raw/sec_edgar_hq/filing_documents/CIK0001984060/000095017024021342/aesi-20231231.htm,48453,Travis County,1.0,"5918 W. COURTYARD DRIVE, SUITE 500|AUSTIN|TX|78730"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,5918 W COURTYARD DR STE 500,5918 W COURTYARD DR STE 500,1.0,sec_pit_0035,Atlas Energy Solutions Inc.,AESI,2026-02-24,10-K,0001193125-26-067145,"5918 W. Courtyard Drive, Suite 500",Austin,TX,78730,5918 WEST COURTYARD DRIVE SUITE 500,AUSTIN,TX,78730,48453,Travis County,data/raw/sec_edgar_hq/filing_documents/CIK0001984060/000119312526067145/aesi-20251231.htm,48453,Travis County,1.0,"5918 W. COURTYARD DRIVE, SUITE 500|AUSTIN|TX|78730"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,5918 W COURTYARD DR STE 500,5918 W COURTYARD DR STE 500,1.0,sec_pit_0234,Atlas Energy Solutions Inc.,AESI,2026-05-05,10-Q,0001193125-26-206587,"5918 W. Courtyard Drive , Suite 500",Austin,TX,78730,5918 WEST COURTYARD DRIVE SUITE 500,AUSTIN,TX,78730,48453,Travis County,data/raw/sec_edgar_hq/filing_documents/CIK0001984060/000119312526206587/aesi-20260331.htm,48453,Travis County,1.0,"5918 W. COURTYARD DRIVE , SUITE 500|AUSTIN|TX|78730"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_same_street_number_unit_variation,street number matches; remaining difference is unit/floor/text normalization,True,801 TRAVIS ST STE 2100,801 TRAVIS STE 2100,1.0,sec_pit_0042,BLUE DOLPHIN ENERGY CO,BDCO,2026-03-31,10-K,0001437749-26-010712,"801 Travis Street, Suite 2100",Houston,TX,77002,801 TRAVIS SUITE 2100,HOUSTON,TX,77002-5729,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0000793306/000143774926010712/bdco20251231_10k.htm,48201,Harris County,1.0,"801 TRAVIS STREET, SUITE 2100|HOUSTON|TX|77002"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_same_street_number_unit_variation,street number matches; remaining difference is unit/floor/text normalization,True,801 TRAVIS ST STE 2100,801 TRAVIS STE 2100,1.0,sec_pit_0239,BLUE DOLPHIN ENERGY CO,BDCO,2026-05-15,10-Q,0001437749-26-017402,"801 Travis Street, Suite 2100",Houston,TX,77002,801 TRAVIS SUITE 2100,HOUSTON,TX,77002-5729,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0000793306/000143774926017402/bdco20260331_10q.htm,48201,Harris County,1.0,"801 TRAVIS STREET, SUITE 2100|HOUSTON|TX|77002"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_parsed_street_embedded_in_snapshot,parsed filing street appears inside the snapshot street text,True,1308 N PATT ST,1308 N PATT ST P O BOX 3773,0.5,sec_pit_0044,BRIDGFORD FOODS CORP,BRID,2003-01-28,10-K,0000892569-03-000210,1308 North Patt Street,Anaheim,CA,92801,1308 N PATT ST P O BOX 3773,ANAHEIM,CA,92801,06059,Orange County,data/raw/sec_edgar_hq/filing_documents/CIK0000014177/000089256903000210/a87175e10vk.htm,06059,Orange County,1.0,1308 NORTH PATT STREET|ANAHEIM|CA|92801
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_parsed_street_embedded_in_snapshot,parsed filing street appears inside the snapshot street text,True,205 SE DAVIS AVE,205 SE DAVIS AVE STE C,0.8,sec_pit_0260,BranchOut Food Inc.,BOF,2023-08-21,10-Q,0001493152-23-029558,205 SE Davis Avenue,Bend,OR,97702,"205 SE DAVIS AVENUE, SUITE C",BEND,OR,97702,41017,Deschutes County,data/raw/sec_edgar_hq/filing_documents/CIK0001962481/000149315223029558/form10-q.htm,41017,Deschutes County,1.0,205 SE DAVIS AVENUE|BEND|OR|97702
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_parsed_street_embedded_in_snapshot,parsed filing street appears inside the snapshot street text,True,205 SE DAVIS AVE,205 SE DAVIS AVE STE C,0.8,sec_pit_0261,BranchOut Food Inc.,BOF,2026-05-14,10-Q,0001493152-26-023046,205 SE Davis Avenue,Bend,OR,97702,"205 SE DAVIS AVENUE, SUITE C",BEND,OR,97702,41017,Deschutes County,data/raw/sec_edgar_hq/filing_documents/CIK0001962481/000149315226023046/form10-q.htm,41017,Deschutes County,1.0,205 SE DAVIS AVENUE|BEND|OR|97702
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_same_street_number_unit_variation,street number matches; remaining difference is unit/floor/text normalization,True,1340 REYNOLDS AVE UNIT 120,1340 REYNOLDS AVE #120 IRVINE,0.6,sec_pit_0102,"Clean Energy Technologies, Inc.",CETY,2025-06-09,10-K/A,0001641172-25-014187,1340 Reynolds Avenue Unit 120,Irvine,CA,92614,"1340 REYNOLDS AVE #120, IRVINE",IRVINE,CA,92614,06059,Orange County,data/raw/sec_edgar_hq/filing_documents/CIK0001329606/000164117225014187/form10-ka.htm,06059,Orange County,1.0,1340 REYNOLDS AVENUE UNIT 120|IRVINE|CA|92614
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_same_street_number_unit_variation,street number matches; remaining difference is unit/floor/text normalization,True,1340 REYNOLDS AVE UNIT 120,1340 REYNOLDS AVE #120 IRVINE,0.6,sec_pit_0295,"Clean Energy Technologies, Inc.",CETY,2025-11-19,10-Q,0001493152-25-024235,1340 Reynolds Avenue Unit 120,Irvine,CA,92614,"1340 REYNOLDS AVE #120, IRVINE",IRVINE,CA,92614,06059,Orange County,data/raw/sec_edgar_hq/filing_documents/CIK0001329606/000149315225024235/form10-q.htm,06059,Orange County,1.0,1340 REYNOLDS AVENUE UNIT 120|IRVINE|CA|92614
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_parsed_street_embedded_in_snapshot,parsed filing street appears inside the snapshot street text,True,620 8TH AVE,620 8TH AVE 47TH FL,0.75,sec_pit_0296,ClearBridge Energy Midstream Opportunity Fund Inc.,EMO,2013-01-28,8-K,0001104659-13-005124,620 Eighth Avenue,New York,NY,10018,620 EIGHTH AVENUE 47TH FLOOR,NEW YORK,NY,10018,36061,New York County,data/raw/sec_edgar_hq/filing_documents/CIK0001517518/000110465913005124/a13-3764_28k.htm,36061,New York County,1.0,620 EIGHTH AVENUE|NEW YORK|NY|10018
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_parsed_street_embedded_in_snapshot,parsed filing street appears inside the snapshot street text,True,620 8TH AVE,620 8TH AVE 47TH FL,0.75,sec_pit_0297,ClearBridge Energy Midstream Opportunity Fund Inc.,EMO,2013-06-14,8-K,0001104659-13-049348,620 Eighth Avenue,New York,NY,10018,620 EIGHTH AVENUE 47TH FLOOR,NEW YORK,NY,10018,36061,New York County,data/raw/sec_edgar_hq/filing_documents/CIK0001517518/000110465913049348/a13-14930_28k.htm,36061,New York County,1.0,620 EIGHTH AVENUE|NEW YORK|NY|10018
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_parsed_street_embedded_in_snapshot,parsed filing street appears inside the snapshot street text,True,620 8TH AVE,620 8TH AVE 47TH FL,0.75,sec_pit_0298,ClearBridge Energy Midstream Opportunity Fund Inc.,EMO,2014-05-29,8-K,0001193125-14-217123,620 Eighth Avenue,New York,NY,10018,620 EIGHTH AVENUE 47TH FLOOR,NEW YORK,NY,10018,36061,New York County,data/raw/sec_edgar_hq/filing_documents/CIK0001517518/000119312514217123/d733873d8k.htm,36061,New York County,1.0,620 EIGHTH AVENUE|NEW YORK|NY|10018
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_same_street_number_unit_variation,street number matches; remaining difference is unit/floor/text normalization,True,6645 185TH AVE N E STE 100,6645 185TH AVE NE STE 100,0.8,sec_pit_0313,DATA I/O CORP,DAIO,2026-05-19,8-K,0001654954-26-005124,"6645 185th Ave. N.E. , Suite 100",Redmond,WA,98052,"6645 185TH AVE NE, SUITE 100",REDMOND,WA,98052,53033,King County,data/raw/sec_edgar_hq/filing_documents/CIK0000351998/000165495426005124/daio_8k.htm,53033,King County,1.0,"6645 185TH AVE. N.E. , SUITE 100|REDMOND|WA|98052"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_same_street_number_unit_variation,street number matches; remaining difference is unit/floor/text normalization,True,500 W TEXAS STE 1200,500 W TEXAS AVE STE 100,0.5,sec_pit_0329,"Diamondback Energy, Inc.",FANG,2016-05-05,10-Q,0001539838-16-000171,"500 West Texas, Suite 1200",Midland,TX,79701,500 WEST TEXAS AVENUE SUITE 100,MIDLAND,TX,79701,48329,Midland County,data/raw/sec_edgar_hq/filing_documents/CIK0001539838/000153983816000171/q12016diamondback10-q.htm,48329,Midland County,1.0,"500 WEST TEXAS, SUITE 1200|MIDLAND|TX|79701"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_same_street_number_unit_variation,street number matches; remaining difference is unit/floor/text normalization,True,500 W TEXAS STE 1200,500 W TEXAS AVE STE 100,0.5,sec_pit_0134,"Diamondback Energy, Inc.",FANG,2017-02-15,10-K,0001539838-17-000009,"500 West Texas, Suite 1200",Midland,TX,79701,500 WEST TEXAS AVENUE SUITE 100,MIDLAND,TX,79701,48329,Midland County,data/raw/sec_edgar_hq/filing_documents/CIK0001539838/000153983817000009/diamondback201610-k.htm,48329,Midland County,1.0,"500 WEST TEXAS, SUITE 1200|MIDLAND|TX|79701"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_parsed_street_embedded_in_snapshot,parsed filing street appears inside the snapshot street text,True,32000 AURORA RD,32000 AURORA RD STE B,0.75,sec_pit_0337,"ENERGY FOCUS, INC/DE",EFOI,2006-08-11,10-Q,0001144204-06-032348,32000 Aurora Rd.,Solon,OH,44139,32000 AURORA ROAD SUITE B,SOLON,OH,44139,39035,Cuyahoga County,data/raw/sec_edgar_hq/filing_documents/CIK0000924168/000114420406032348/v049345_10q.htm,39035,Cuyahoga County,1.0,32000 AURORA RD.|SOLON|OH|44139
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_parsed_street_embedded_in_snapshot,parsed filing street appears inside the snapshot street text,True,32000 AURORA RD,32000 AURORA RD STE B,0.75,sec_pit_0142,"ENERGY FOCUS, INC/DE",EFOI,2007-03-16,10-K,0001144204-07-013156,32000 Aurora Road,Solon,OH,44139,32000 AURORA ROAD SUITE B,SOLON,OH,44139,39035,Cuyahoga County,data/raw/sec_edgar_hq/filing_documents/CIK0000924168/000114420407013156/v068294_10-k.htm,39035,Cuyahoga County,1.0,32000 AURORA ROAD|SOLON|OH|44139
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_same_street_number_unit_variation,street number matches; remaining difference is unit/floor/text normalization,True,811 LOUISIANA STE 1200,811 LOUISIANA ST STE 1200,0.75,sec_pit_0189,GENESIS ENERGY LP,GEL,2026-02-18,10-K,0001022321-26-000008,"811 Louisiana, Suite 1200",Houston,TX,77002,"811 LOUISIANA ST, SUITE 1200",HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001022321/000102232126000008/gel-20251231.htm,48201,Harris County,1.0,"811 LOUISIANA, SUITE 1200|HOUSTON|TX|77002"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_same_street_number_unit_variation,street number matches; remaining difference is unit/floor/text normalization,True,811 LOUISIANA STE 1200,811 LOUISIANA ST STE 1200,0.75,sec_pit_0398,GENESIS ENERGY LP,GEL,2026-05-07,10-Q,0001022321-26-000017,"811 Louisiana, Suite 1200",Houston,TX,77002,"811 LOUISIANA ST, SUITE 1200",HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001022321/000102232126000017/gel-20260331.htm,48201,Harris County,1.0,"811 LOUISIANA, SUITE 1200|HOUSTON|TX|77002"
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_same_street_number_unit_variation,street number matches; remaining difference is unit/floor/text normalization,True,615 J B HUNT CORPORATE DR,615 JB HUNT CORPORATE DR PO BOX 130,0.5,sec_pit_0399,HUNT J B TRANSPORT SERVICES INC,JBHT,2017-07-28,10-Q,0001437749-17-013293,615 J.B. Hunt Corporate Drive,Lowell,AR,72745,615 JB HUNT CORPORATE DR PO BOX 130,LOWELL,AR,72745,05007,Benton County,data/raw/sec_edgar_hq/filing_documents/CIK0000728535/000143774917013293/jbht20170630_10q.htm,05007,Benton County,1.0,615 J.B. HUNT CORPORATE DRIVE|LOWELL|AR|72745
medium,street number matches but street text differs,operator_spot_check_before_source_promotion,accepted_same_street_number_unit_variation,street number matches; remaining difference is unit/floor/text normalization,True,615 J B HUNT CORPORATE DR,615 JB HUNT CORPORATE DR PO BOX 130,0.5,sec_pit_0400,HUNT J B TRANSPORT SERVICES INC,JBHT,2026-04-24,10-Q,0001437749-26-013300,615 J.B. Hunt Corporate Drive,Lowell,AR,72745,615 JB HUNT CORPORATE DR PO BOX 130,LOWELL,AR,72745,05007,Benton County,data/raw/sec_edgar_hq/filing_documents/CIK0000728535/000143774926013300/jbht20260331_10q.htm,05007,Benton County,1.0,615 J.B. HUNT CORPORATE DRIVE|LOWELL|AR|72745
